Name,Overview Url,Use of Proceeds Url,Form,Filing Date,Form Url,Use of Proceeds
"CARA THERAPEUTICS, INC.",https://www.nasdaq.com/markets/ipos/company/cara-therapeutics-inc-693401-73918,https://www.nasdaq.com/markets/ipos/company/cara-therapeutics-inc-693401-73918,424B4,2/3/2014,https://www.nasdaq.com/markets/ipos/filing.ashx?filingid=9743021,"We estimate that the net proceeds from our issuance and sale of 5,000,000 shares
of common stock in this offering will be approximately $48.3 million, or
approximately $55.9 million if the underwriters exercise their option to
purchase additional shares in full, based on the initial public offering price
of $11.00 per share, after deducting the underwriting discounts and commissions
and estimated offering expenses payable by us.

We currently estimate that we will use the net proceeds from this offering as
follows:

  •   approximately $44.0 million to conduct our planned Phase 3 clinical trials   
      and other development activities for I.V. CR845;                             

  •   approximately $2.1 million to conduct our planned Phase 1 clinical trial for 
      Oral CR845;                                                                  

  •   approximately $2.2 million to conduct our planned Phase 2a clinical trials   
      and other development activities for Oral CR845; and                         

  •   the remainder for working capital and other general corporate purposes.

These expected uses represent our intentions based upon our current plans and
business conditions, which could change in the future as our plans and business
conditions evolve. The amounts and timing of our actual expenditures may vary
significantly depending on numerous factors, including the progress of our
development, the status of and results from clinical trials, as well as any new
collaborations that we may enter into with third parties for our product
candidates, and any unforeseen cash needs.

As a result, our management will have broad discretion in the application of the
net proceeds from this offering, and investors will be relying on the judgment
of our management regarding the application of the net proceeds from this
offering. The timing and amount of our actual expenditures will be based on many
factors, including cash flows from operations and the anticipated growth of our
business. Pending these uses, we plan to invest these net proceeds in
short-term, interest bearing obligations, investment-grade instruments,
certificates of deposit or direct or guaranteed obligations of the United
States. The goal with respect to the investment of these net proceeds is capital
preservation and liquidity so that such funds are readily available to fund our
operations."
NEW HOME CO INC.,https://www.nasdaq.com/markets/ipos/company/new-home-co-inc-908836-72802,https://www.nasdaq.com/markets/ipos/company/new-home-co-inc-908836-72802,424B4,2/3/2014,https://www.nasdaq.com/markets/ipos/filing.ashx?filingid=9745399,"We expect to receive net proceeds from this offering of approximately $76.7
million (or approximately $88.7 million if the underwriters fully exercise their
option to purchase additional shares of our common stock from us), after
deducting the underwriting discount and estimated offering expenses payable by
us.

We intend to use the net proceeds from this offering, excluding any net proceeds
received from any exercise of the underwriters’ option to purchase additional
shares from us, primarily for the acquisition of land, and for development of 
lots, home construction and other related purposes. We do not intend to use any 
of the net proceeds from this offering to purchase of any real estate 
inventories from any of our executive officers, directors, director nominees or 
more than 5% stockholders.

Pending these uses, we intend to invest the net proceeds from this offering in a
variety of capital preservation investments, including short-term,
interest-bearing investment grade securities, money market accounts, 
certificates of deposit and direct or guaranteed obligations of the U.S. 
government.

Although we will receive the net proceeds from any sale of shares of our common
stock pursuant to the underwriters’ option to purchase additional shares from
us, we will use such proceeds to purchase an equivalent number of shares of our
common stock from Watt, one of our non-management institutional investors."
ULTRAGENYX PHARMACEUTICAL INC.,https://www.nasdaq.com/markets/ipos/company/ultragenyx-pharmaceutical-inc-850347-73923,https://www.nasdaq.com/markets/ipos/company/ultragenyx-pharmaceutical-inc-850347-73923,424B4,1/31/2014,https://www.nasdaq.com/markets/ipos/filing.ashx?filingid=9739853,"We estimate that the net proceeds from the sale of 5,760,369 shares of common
stock in this offering will be approximately $109.5 million at an initial public
offering price of $21.00 per share, after deducting underwriting discounts and
commissions and estimated offering expenses payable by us. If the underwriters
exercise their option to purchase additional shares in full, we estimate that
the net proceeds will be approximately $126.4 million after deducting
underwriting discounts and commissions and estimated offering expenses payable
by us.

We are undertaking this offering in order to access the public capital markets
and to increase our liquidity. As of September 30, 2013, we had cash, cash
equivalents and marketable securities of approximately $63.7 million. We intend
to use the net proceeds of this offering, together with our existing cash, cash
equivalents and marketable securities, as follows:

.  Approximately $9 million to advance our ongoing clinical program for KRN23, 
   net of cost-share reimbursement from our partner KHK;

.  Approximately $23 million to advance our ongoing clinical program for rhGUS;

.  Approximately $41 million to advance our ongoing clinical program for     
   triheptanoin in both LC-FAOD and Glut1 DS;                                

.  Approximately $15 million to advance our ongoing clinical program for SA-ER;

.  Approximately $4.3 million as a cash dividend to the holders of our preferred
   stock payable upon conversion of the preferred stock to common stock; and

.  Although we have no plans to allocate specific amounts as of the date of  
   this prospectus, the remainder for preclinical research, our ongoing clinical
   programs as described above, working capital, and other general corporate 
   purposes.      

Our expected use of net proceeds from this offering represents our current
intentions based upon our present plans and business condition. As of the date
of this prospectus, we cannot predict with complete certainty all of the
particular uses for the net proceeds to be received upon the completion of this
offering or the actual amounts that we will spend on the uses set forth above.
We may also use a portion of the net proceeds to in-license, acquire, or invest
in additional businesses, technologies, products, or assets. Although we have no
specific agreements, commitments, or understandings with respect to any
in-license or acquisition, we evaluate such opportunities and engage in related
discussions with other companies from time to time. Due to the many variables
inherent to the development of our product candidates, we cannot currently
predict the stage of development we expect the net proceeds of this offering to
achieve for our clinical studies and product candidates.

The amount and timing of our actual expenditures will depend upon numerous
factors, including the results of our research and development efforts, the
timing and success of preclinical studies, our ongoing clinical studies or
clinical studies we may commence in the future and the timing of regulatory
submissions. As a result, our management will have broad discretion over the use
of the net proceeds from this offering.

Pending the use of the proceeds from this offering, we intend to invest the net
proceeds in interest-bearing, investment-grade securities, certificates of
deposit, or government securities."
"MALIBU BOATS, INC.",https://www.nasdaq.com/markets/ipos/company/malibu-boats-inc-922316-74193,https://www.nasdaq.com/markets/ipos/company/malibu-boats-inc-922316-74193,424B4,1/31/2014,https://www.nasdaq.com/markets/ipos/filing.ashx?filingid=9742420,"We estimate that the net proceeds of the sale by us of our Class A Common Stock
in this offering will be $87.8 million (or $99.5 million if the underwriters
exercise in full their option to purchase additional shares of Class A Common
Stock from us and the selling stockholders), after deducting the underwriting
discounts and commissions of $6.6 million.

We intend to use $69.8 million of the net proceeds from this offering to
purchase newly-issued LLC Units from the LLC, and we will cause the LLC to use
these proceeds (1) to pay down all of the amounts owed on our credit facilities
and term loans in an amount equal to $63.4 million, (2) to pay Malibu Boats
Investor, LLC, an affiliate, a fee of $3.75 million upon the consummation of
this offering in connection with the termination of our management agreement 
and (3) for other general corporate purposes. On July 16, 2013, we entered into 
a credit agreement with a syndicate of banks led by SunTrust Bank
that includes a revolving credit facility, swingline credit facility, letter of
credit facility and term loans. The proceeds from the credit agreement, in
conjunction with cash on the balance sheet, were used to repay our then-existing
term and revolving loans, pay equity distributions of $53.8 million and deferred
financing and related fees of $1.0 million. As of September 30, 2013, we had an
aggregate total of $64.2 million outstanding under the term loans and the
applicable rate for the term loans was 3.19%. The maturity date of the term
loans is July 16, 2018. SunTrust Bank, an affiliate of one of the underwriters,
will receive more than 5% of the proceeds from this offering. Accordingly, this
offering is being made in compliance with FINRA Rule 5121. 

We intend to use all of the remaining net proceeds from this offering, or $18.1
million (or $29.8 million if the underwriters exercise in full their option to
purchase additional shares of Class A Common Stock from us and the selling
stockholders), to purchase LLC Units from our existing owners at a purchase
price per unit equal to the initial public offering price per share of Class A
Common Stock in this offering, after deducting underwriting discounts and
commissions. We will only purchase LLC Units from our employees and members of 
senior management, however, if the underwriters exercise their over-allotment 
option to purchase additional shares of Class A Common Stock. If the 
underwriters exercise their over-allotment option, whether in part or in full, 
we will purchase a number of LLC Units from our employees and members of senior
management so that they will have sold units in the offering on a pro rata 
basis with all other existing owners of LLC Units. We will not retain any of 
the proceeds used to purchase LLC Units from our existing owners.

Management will have significant flexibility in applying the net proceeds of the
offering. The amount and timing of our actual spending for these purposes may
vary significantly from our plans and will depend on a number of factors,
including our future revenue, cash generated by operations and other factors.
We may find it necessary or advisable to use portions of the proceeds for 
other purposes. 

The selling stockholders may offer up to 399,114 shares of Class A Common Stock
in the offering (or 571,289 shares of Class A Common Stock if the underwriters
exercise in full their option to purchase additional shares of Class A Common
Stock from us and the selling stockholders). We will not receive any proceeds
from the sale of shares by the selling stockholders. We will, however, bear the
costs, other than underwriting discounts and commissions, associated with the
sale of shares by the selling stockholders."
"INTRAWEST RESORTS HOLDINGS, INC.",https://www.nasdaq.com/markets/ipos/company/intrawest-resorts-holdings-inc-919851-73927,https://www.nasdaq.com/markets/ipos/company/intrawest-resorts-holdings-inc-919851-73927,424B4,1/31/2014,https://www.nasdaq.com/markets/ipos/filing.ashx?filingid=9742171,"The net proceeds to us from the sale of the 3,125,000 shares of common stock
offered by us hereby are estimated to be approximately $32.0 million, after
deducting the estimated underwriting discounts and offering expenses payable by
us. We will not receive any proceeds from the sale of our common stock by the
selling stockholder, including any shares sold by the selling stockholder
pursuant to the underwriters’ option to purchase additional shares. We have no
specific plan for the net proceeds to us from this offering and intend to use
such proceeds for working capital and other general corporate purposes, which
may include potential investments in, and acquisitions of, ski and adventure
travel businesses and assets. No material acquisitions are probable at this
time.

Our management will have broad discretion over the use of the net proceeds to us
from this offering and investors will be relying on the judgment of our
management regarding the application of these proceeds. Pending their use, we
plan to invest the net proceeds to us from this offering in short term, interest
bearing obligations, investment grade instruments, certificates of deposit or
direct or guaranteed obligations of the U.S. government."
TREVENA INC,https://www.nasdaq.com/markets/ipos/company/trevena-inc-773089-73697,https://www.nasdaq.com/markets/ipos/company/trevena-inc-773089-73697,424B1,1/31/2014,https://www.nasdaq.com/markets/ipos/filing.ashx?filingid=9742236,"We estimate that the net proceeds from our issuance and sale of 9,250,000
shares of our common stock in this offering will be approximately $57.7 million,
or approximately $66.8 million if the underwriters exercise their option to
purchase additional shares in full, after deducting underwriting discounts and
commissions and estimated offering expenses payable by us.

As of September 30, 2013, we had cash and cash equivalents of $48.0 million.
We currently estimate that we will use the net proceeds from this offering,
together with our existing cash and cash equivalents, as follows:

. approximately $27.0 million to fund the costs of a Phase 2b clinical trial 
  for TRV027; 

• approximately $41.0 million to fund TRV130 through Phase 2 clinical 
  development, including completing additional Phase 1 studies, a Phase 2a/b 
  trial, and additional clinical trials and non-clinical activities to support 
  Phase 3 clinical trials; 

• approximately $7.0 million to fund TRV734 through Phase 1 clinical 
  development; 

• approximately $6.0 million to fund selection of a product candidate from our 
  delta opioid receptor program and IND-enabling studies for such product 
  candidate; 

• approximately $8.0 million to fund research and development to apply our 
  discovery platform to additional GPCRs and to identify biased ligands against 
  those further targets; and 

• the remainder for working capital and general corporate purposes. 

Although it is difficult to predict future liquidity requirements, we
believe that the net proceeds from this offering and our existing cash and cash
equivalents, together with interest thereon, will be sufficient to fund our
operations through the end of 2015. However, the expected proceeds from this
offering will not be sufficient to complete advanced clinical development of any
of our product candidates, or if applicable, to prepare for commercializing any
product candidate which achieves approval. Accordingly, we will continue to
require substantial additional capital beyond the expected proceeds of this
offering to continue our clinical development and potential commercialization
activities. Because successful development of our product candidates is
uncertain, we are unable to estimate the actual funds we will require to
complete research and development and commercialize our products under
development.

This expected use of net proceeds from this offering represents our
intentions based upon our current plans and business conditions, and could
change in the future as our plans and business conditions evolve. The amounts
and timing of our actual expenditures may vary significantly depending on
numerous factors, including the progress of our development, the status of and
results from clinical trials, as well as any collaborations that we may enter
into with third parties for our product candidates, and any unforeseen cash
needs. As a result, our management will have broad discretion in the application
of the net proceeds from this offering, and investors will be relying on the
judgment of our management regarding the application of the net proceeds of this
offering."
"EIGER BIOPHARMACEUTICALS, INC.",https://www.nasdaq.com/markets/ipos/company/eiger-biopharmaceuticals-inc-651555-73718,https://www.nasdaq.com/markets/ipos/company/eiger-biopharmaceuticals-inc-651555-73718,424B4,1/30/2014,https://www.nasdaq.com/markets/ipos/filing.ashx?filingid=9736554,"We estimate that we will receive net proceeds of approximately $37.9 million (or
approximately $44.1 million if the underwriters’ option to purchase additional
shares is exercised in full) from the sale of the shares of common stock offered
by us in this offering, after deducting underwriting discounts and commissions
and estimated offering expenses payable by us.

The principal purposes of this offering are to obtain additional capital to
support our operations, to create a public market for our common stock and to
facilitate our future access to the public equity markets. We anticipate that we
will use the net proceeds of this offering for the following purposes:

.  approximately $28.0 million to fund research and development activities,  
   including internal salaries and external costs, related to seeking        
   regulatory approval for MYDICAR for the treatment of systolic heart failure, 
   which is comprised of the following:                             

.  approximately $6.0 million to fund the completion of our CUPID 2 clinical 
   trial;                                                       

.  approximately $8.0 million to fund the initiation of our planned AAV1 NAb 
   positive trial;                                                   

.  approximately $1.0 million to fund our viral shedding trial; and

.  approximately $13.0 million to fund the development of manufacturing  
   capabilities for the commercial production of MYDICAR; and            

.  the remainder to fund working capital and general corporate purposes.

We may also use a portion of the remaining net proceeds to in-license, acquire,
or invest in complementary businesses, technologies, products or assets. However
we have no current commitments or obligations to do so.

We believe that the net proceeds from this offering and our existing cash, cash
equivalents and investments will be sufficient to fund our current operations
through our expected receipt of data from our CUPID 2 trial and preliminary data
from our AAV1 NAb positive trial and viral shedding trial. We also expect that
we will be able to fund commercial scale-up and validation and automation of our
companion diagnostic from our existing cash, cash equivalents and investments.
The amount and timing of our actual expenditures will depend upon numerous
factors, including the ongoing status and results of our CUPID 2 clinical trial
of MYDICAR. Furthermore, we anticipate that we will need to secure additional
funding for the further development of MYDICAR, and for the development of any
of our other product candidates.

Our expected use of net proceeds from this offering represents our current
intentions based upon our present plans and business condition. As of the date
of this prospectus, we cannot predict with certainty all of the particular uses
for the net proceeds to be received upon the completion of this offering, or the
amounts that we will actually spend on the uses set forth above. The amounts and
timing of our actual use of the net proceeds will vary depending on numerous
factors, including our ability to obtain additional financing, the relative
success and cost of our research, preclinical and clinical development programs
and whether we are able to enter into future licensing arrangements. As a
result, our management will have broad discretion in the application of the net
proceeds, and investors will be relying on our judgment regarding the
application of the net proceeds of this offering. In addition, we might decide
to postpone or not pursue clinical trials or preclinical activities if the net
proceeds from this offering and the other sources of cash are less than
expected.

Pending their use, we plan to invest the net proceeds from this offering in
short- and intermediate-term, interest-bearing obligations, investment-grade
instruments, certificates of deposit or direct or guaranteed obligations of the
U.S. government."
DICERNA PHARMACEUTICALS INC,https://www.nasdaq.com/markets/ipos/company/dicerna-pharmaceuticals-inc-744186-74318,https://www.nasdaq.com/markets/ipos/company/dicerna-pharmaceuticals-inc-744186-74318,424B4,1/30/2014,https://www.nasdaq.com/markets/ipos/filing.ashx?filingid=9738554,"We estimate that our net proceeds from the sale of the shares of common stock
will be approximately $80.4 million, at the initial public offering price of
$15.00 per share, after deducting underwriting discounts and commissions and
estimated offering expenses payable by us. If the underwriters exercise their
option to purchase additional shares in full, we estimate that we will receive
net proceeds from this offering of approximately $92.9 million, after deducting
underwriting discounts and commissions and estimated offering expenses payable
by us.

We intend to use the net proceeds from this offering as follows:

   .    approximately $16.0 million for additional preclinical studies and Phase 1 
        clinical trials for DCR-M1711 to evaluate safety and biological markers of 
        efficacy in oncology patients;                                             

   .    approximately $10.0 million for preclinical studies and Phase 1 clinical   
        trials of DCR-PH1 to evaluate safety and biological markers of efficacy in 
        patients with Primary Hyperoxaluria 1; and                                 

   .    approximately $10.0 million for preclinical studies and clinical trials of 
        another liver target that we plan to identify and advance into development 
        in 2015.                                                                   

We intend to use the remainder of the net proceeds from this offering for
continued technology platform development, working capital and general corporate
purposes. Although we may use a portion of the net proceeds of this offering for
the acquisition or licensing of product candidates, technologies, intellectual
property, other assets or complementary businesses, we have no current
understandings, agreements or commitments to do so.

The expected use of the net proceeds from this offering represents our
intentions based upon our current plans and business conditions, which could
change in the future as our plans and business conditions evolve. The amounts
and timing of our actual expenditures depend on numerous factors, including the
progress of our preclinical development efforts, the results of any clinical
trials and other studies and any unforeseen cash needs. All of our research and
development programs are at an early stage and successful development of product
candidates from these programs is highly uncertain and may not result in
approved products. Completion dates and completion costs can vary significantly
for each product candidate and are difficult to predict. As a result, we cannot
currently specify in more detail the percentage of the net proceeds that we may
use for each of the listed purposes. Accordingly, we will have broad discretion
in the use of the net proceeds from this offering and could spend the proceeds
in ways that do not improve our results of operations or enhance the value of
our stock.

Pending the use of the proceeds from this offering, we intend to invest the net
proceeds in short-term, interest-bearing, investment-grade securities,
certificates of deposit or government securities."
NORTH ATLANTIC DRILLING LTD.,https://www.nasdaq.com/markets/ipos/company/north-atlantic-drilling-ltd-894928-71373,https://www.nasdaq.com/markets/ipos/company/north-atlantic-drilling-ltd-894928-71373,424B4,1/30/2014,https://www.nasdaq.com/markets/ipos/filing.ashx?filingid=9739016,"We intend to use the net proceeds of this offering for general corporate
purposes and working capital. The principal reason for this offering is to
increase the number of our U.S. round lot holders to at least 400 to satisfy the
initial listing requirements of the New York Stock Exchange.

We estimate that we will receive net proceeds of approximately $116.3 million
from this offering, assuming the underwriters’ over-allotment option is not
exercised, after deducting approximately $7.5 million in underwriting discounts
and commissions and approximately $1.2 million of estimated remaining offering
expenses payable by us. If the underwriters’ over-allotment option is exercised
in full, we estimate that we will receive net proceeds of approximately $133.9
million from this offering, after deducting approximately $8.6 million in
underwriting discounts and commissions and approximately $1.2 million of
estimated remaining offering expenses payable by us. In each case, the estimated
remaining offering expenses payable by us of approximately $1.2 million excludes
approximately $1.1 million of offering expenses which we have already paid and
expensed prior to September 30, 2013 and have not included in our calculation of
net proceeds. These estimates are based on an initial public offering price of 
$9.25 per share."
"EQT RE, LLC",https://www.nasdaq.com/markets/ipos/company/eqt-re-llc-922398-74212,https://www.nasdaq.com/markets/ipos/company/eqt-re-llc-922398-74212,424B3,2/12/2014,https://www.nasdaq.com/markets/ipos/filing.ashx?filingid=9772939,"We expect to receive approximately $594.5 million of net proceeds from the sale
of the common stock offered by us after deducting underwriting discounts and
commissions and estimated offering expenses payable by us. We will not receive
any proceeds from the sale of shares of common stock by the selling stockholder.

We intend to use the net proceeds from this offering (i) to repay borrowings
outstanding under the revolving credit facility of our Marcellus joint venture,
(ii) to make a $100.0 million payment to Alpha Holdings in partial consideration
for the Marcellus JV Buy-In, (iii) to repay borrowings under our revolving
credit facility and (iv) the remainder to fund a portion of our capital
expenditure plan. The remaining consideration for the Marcellus JV Buy-In will
consist of our issuance to Alpha Holdings of common stock with a value of
$200.0 million (based on the initial public offering price of the common stock
offered hereby). 

The following table illustrates our anticipated use of the proceeds of this
offering.

           Sources of Funds (In millions)                     Uses of Funds (In millions)        
Gross proceeds from this offering             $630.0     Repayment of Marcellus                 
                                                         joint venture revolving                
                                                         credit facility                  $75.4  
                                                         Cash consideration for                 
                                                         Marcellus JV Buy-In              100.0  
                                                         Repayment of our revolving             
                                                         credit facility (1)              165.0  
                                                         Funding of capital                     
                                                         expenditure plan                 254.1  
                                                         Underwriting discounts,                
                                                         fees and expenses                 35.5  
                                                                                                 
Total Sources of Funds                        $630.0     Total Uses of Funds             $630.0  
                                                                                                 
(1) Includes an estimated $50.0 million expected to be drawn under our revolving 
    credit facility prior to the closing of this offering to finance our capital 
    expenditure plan.                                                            

As of December 31, 2013, we had $115.0 million in outstanding borrowings under
our revolving credit facility, which matures in April 2018 and bears interest at
a variable rate, which was approximately 2.64% as of December 31, 2013. The
borrowings to be repaid were incurred primarily for our drilling and development
program and for general corporate purposes. While we currently do not have plans
to immediately borrow additional amounts under our revolving credit facility
following the closing of this offering, we may at any time reborrow amounts
repaid under our revolving credit facility and we expect to do so to fund our
capital program.

As of December 31, 2013, our Marcellus joint venture had $75.4 million in
outstanding borrowings under its revolving credit facility, which matures in
September 2017. The borrowings to be repaid were incurred primarily for the
drilling and development program and general corporate purposes of our Marcellus
joint venture. The Marcellus joint venture revolving credit agreement will be
terminated in connection with the closing of the Marcellus JV Buy-In.

NGP Holdings, the selling stockholder, has granted the underwriters a 30-day
option to purchase up to an aggregate of 6,600,000 additional shares of our
common stock to the extent the underwriters sell more than 44,000,000 shares of
common stock in this offering. We will not receive any proceeds from the sale of
shares by the selling stockholder. NGP Holdings is deemed under federal
securities laws to be an underwriter with respect to the common stock it may
sell in connection with this offering.

An affiliate of Wells Fargo Securities, LLC is a lender under each of our
revolving credit facility and our Marcellus joint venture’s and will receive a
portion of the proceeds of this offering. Accordingly, this offering is being
made in compliance with Rule 5121 of the FINRA."
