Name,Overview Url,Use of Proceeds Url,Form,Filing Date,Form Url,Use of Proceeds
"AZURE MIDSTREAM PARTNERS, LP",https://www.nasdaq.com/markets/ipos/company/azure-midstream-partners-lp-909732-72901,https://www.nasdaq.com/markets/ipos/company/azure-midstream-partners-lp-909732-72901,424B4,7/29/2013,https://www.nasdaq.com/markets/ipos/filing.ashx?filingid=9417575,"We expect to receive net proceeds of approximately $128.6 million, after
deducting underwriting discounts, commissions and the structuring fee, but
before paying offering expenses, from the issuance and sale of common units
offered by this prospectus. We will use the net proceeds from this offering to:

.  pay offering expenses of approximately $2.5 million; and

.  repay approximately $126.0 million of outstanding borrowings under our
   existing credit facility and settle our related interest rate swap liability 
   of approximately $0.1 million.                                               

At the closing of this offering, we will enter into, and borrow $25.0 million
under, our new revolving credit facility. A portion of these borrowings will be
used to repay the remaining portion of our outstanding borrowings under our
existing credit facility. Immediately following the repayment of our outstanding
borrowings under our existing credit facility with the net proceeds of this
offering and a portion of the borrowings under our new revolving credit
facility, our existing credit facility will be terminated.

A portion of the amounts to be repaid under our existing credit facility with
the net proceeds of this offering and borrowings under our new revolving credit
facility were used to finance the development of our assets. As of July 18,
2013, we had approximately $131.9 million of indebtedness outstanding under our
existing credit facility. This indebtedness had a weighted average interest rate
of 3.95% as of July 18, 2013. Our existing credit facility matures in December
2014. As of July 18, 2013, we had liabilities of less than $0.1 million under
the interest rate swap related to our existing credit facility.

Our estimates are based on the initial public offering price of $20.00 per
common unit and assume no exercise of the underwriters’ option to purchase
additional common units. If the underwriters exercise their option to purchase
additional common units, we will use the net proceeds from that exercise to
redeem from NuDevco a number of common units equal to the number of common units
issued upon such exercise, at a price per common unit equal to the proceeds per
common unit in this offering before expenses but after deducting underwriting
discounts, commissions and the structuring fee.

The underwriters may, from time to time, engage in transactions with and perform
services for us and our affiliates in the ordinary course of business."
"LIQUID HOLDINGS GROUP, INC.",https://www.nasdaq.com/markets/ipos/company/liquid-holdings-group-inc-904117-72244,https://www.nasdaq.com/markets/ipos/company/liquid-holdings-group-inc-904117-72244,424B4,7/26/2013,https://www.nasdaq.com/markets/ipos/filing.ashx?filingid=9416120,"Our net proceeds from this offering are $17.4 million (or approximately $21.3 
million if the underwriter exercises in full its over-allotment option to 
purchase up to 464,238 additional shares of our common stock), after deducting 
the underwriting discount, the fee payable in connection with the direct 
offering and estimated offering expenses payable by us.

We intend to use a portion of the net proceeds from this offering for 
investments in our technology and our sales and marketing functions, and for 
working capital and general corporate purposes, which may also include 
acquisitions of complementary businesses, products or technologies. We expect 
that approximately $14.76 million of the net proceeds from this offering will be
available to us for these business purposes (or approximately $18.7 million if 
the underwriter exercises in full its over-allotment option to purchase 
additional shares). While we routinely engage in discussions with third parties 
regarding potential acquisitions in the ordinary course of our business, we do 
not have any current arrangements, definitive agreements or commitments with 
respect to any potential acquisitions, as of the date of this prospectus in 
which proceeds of the offering would be used.

On June 13, 2013, Mr. Schaeffer, one of our founders and a member of our Board 
of Directors, loaned us $250,000 to be payable in full on December 13, 2013. The
loan bears interest on the unpaid principal balance at a rate of 4% per annum 
until the earlier of payment in full or December 13, 2013. We expect to use 
approximately $251,000 of the net proceeds of this offering to repay in full the
amount outstanding under this loan. The loan proceeds were used for working 
capital.

On July 1, 2013, Ferdinand Holdings, LLC, a Delaware limited liability company 
of which Mr. Ferdinand is the managing member, loaned us $250,000 to be payable 
in full on December 31, 2013. The loan bears interest on the unpaid principal 
balance at a rate of 4% per annum until the earlier of payment in full or 
December 31, 2013. We expect to use approximately $251,000 of the net proceeds 
of this offering to repay in full the amount outstanding under this loan. The 
loan proceeds were used for working capital.

On July 11, 2013, Thomas Ross, a member of our Board of Directors, loaned us 
$250,000 to be payable in full on January 10, 2014. The loan bears interest on 
the unpaid principal balance at a rate of 4% per annum until the earlier of 
payment in full or January 10, 2014. We expect to use approximately $250,400 of 
the net proceeds of this offering to repay in full the amount outstanding under 
this loan. The loan proceeds were used for working capital.

We intend to purchase 105,000 shares of our common stock from Mr. Storms, our 
CEO and Chairman of the Board, at a price of $8.415 per share in connection with
the consummation of this offering. Such purchase will be subject to, and 
conditioned upon, the completion of this offering. In connection with the 
closing of this offering, we expect to use $883,575 of the net proceeds of the 
offering to purchase these shares from Mr. Storms. The price per share to be 
paid by us in respect of these shares is equal to the public offering price per 
share to be received by us in this offering, less an amount equal to the 
underwriting discount payable per share to the underwriter in this offering.

In addition, pursuant to contractual obligations, we are required to make one 
time payments in an aggregate amount of approximately $1,021,000 to Messrs. 
Ferdinand, Schaeffer and Keller.

Except as otherwise set forth above, we cannot specify with certainty all of the
particular uses of the net proceeds that we will receive from this offering. 
Accordingly, our management will have broad discretion over the use of the net 
proceeds from this offering. Furthermore, the amount and timing of our actual 
expenditures will depend on numerous factors, including the cash used in or 
generated by our operations, the status of our business and product development,
the level of our sales and marketing activities and our investments and 
acquisitions.

Pending specific application of the net proceeds from this offering, we expect 
to invest the net proceeds from this offering primarily in short-term, interest 
bearing, investment grade securities, certificates of deposit or government 
securities."
"WCI COMMUNITIES, INC.",https://www.nasdaq.com/markets/ipos/company/wci-communities-inc-907415-72617,https://www.nasdaq.com/markets/ipos/company/wci-communities-inc-907415-72617,424B4,7/25/2013,https://www.nasdaq.com/markets/ipos/filing.ashx?filingid=9414119,"We expect to receive net proceeds from this offering of approximately
$91.4 million, after deducting the underwriting discount and estimated offering
expenses payable by us. If the underwriters exercise their option to purchase
additional shares of our common stock in full, we expect to receive net proceeds
from this offering of approximately $105.7 million.

We intend to use the net proceeds from this offering for general corporate
purposes, including the acquisition and development of land and home
construction.

Our management will have broad discretion over the uses of the net proceeds
from this offering. Pending these uses, we intend to invest the net proceeds
from this offering in a variety of capital preservation investments, including
short-term, interest-bearing investment grade securities, money market accounts,
certificates of deposit and direct or guaranteed obligations of the U.S.
government."
"ONCONOVA THERAPEUTICS, INC.",https://www.nasdaq.com/markets/ipos/company/onconova-therapeutics-inc-152644-72798,https://www.nasdaq.com/markets/ipos/company/onconova-therapeutics-inc-152644-72798,424B4,7/25/2013,https://www.nasdaq.com/markets/ipos/filing.ashx?filingid=9412856,"We expect that our net proceeds from the sale of the shares of common stock
in this offering will be approximately $68.8 million, after deducting the
underwriting discounts and commissions and estimated offering costs payable by
us. If the underwriters exercise their over-allotment option in full, we
estimate that our net proceeds from this offering will be approximately
$79.6 million after deducting the underwriting discounts and commissions and
estimated offering costs payable by us.

We intend to use our net proceeds from this offering for the overall
development of our product candidates. We currently estimate that we will use
approximately $40.0 million of the net proceeds from this offering to fund the
clinical development of rigosertib and approximately $5.0 million to fund the
development of our other clinical and preclinical programs. The balance will be
used for working capital and general corporate purposes. Pending the application
of the net proceeds as described above, we intend to invest the net proceeds of
the offering in short-term, investment-grade, interest-bearing securities.

Our management will have broad discretion to allocate the net proceeds to us
from this offering and investors will be relying on the judgment of our
management regarding the application of the proceeds from this offering. We
reserve the right to change the use of these proceeds as a result of certain
contingencies such as competitive developments, the results of our
commercialization efforts and investment opportunities and other factors."
"CELLULAR DYNAMICS INTERNATIONAL, INC.",https://www.nasdaq.com/markets/ipos/company/cellular-dynamics-international-inc-820046-72672,https://www.nasdaq.com/markets/ipos/company/cellular-dynamics-international-inc-820046-72672,424B4,7/26/2013,https://www.nasdaq.com/markets/ipos/filing.ashx?filingid=9414719,"We estimate that our net proceeds from the sale of the shares of common stock
that we are offering will be approximately $41 million, or approximately $47
million if the underwriters exercise their option to purchase additional shares
in full, based on the initial public offering price of $12.00 per share and
after deducting underwriting discounts and commissions and estimated offering
expenses payable by us.

The principal purposes of this offering are to obtain additional capital and to
create a public market for our common stock. As of the date of this prospectus,
we cannot specify with certainty all of the particular uses for the net proceeds
of this offering. However, we intend to use the net proceeds from this offering
for funding our operations as follows: (1) approximately $18 million for
research and product development activities; (2) approximately $7 million for
sales and marketing activities, including expansion of our sales force to
support the ongoing commercialization of our products; (3) approximately $5
million for property, plant and equipment, including the build-out of our
laboratory in California, and intellectual property; and (4) the remaining
proceeds for working capital and other general corporate purposes. We may also
acquire or invest in complementary businesses or other assets; however, we
currently have no agreements or commitments to complete any such transaction.

Pending other uses, we intend to invest our proceeds in short-term investments
or hold them as cash. We cannot predict whether the proceeds invested will yield
a favorable return. Our management will have broad discretion in the use of the
net proceeds, and investors will be relying on the judgment of our management
regarding the application of the net proceeds.

We do not intend to use proceeds of this offering to repay indebtedness incurred
pursuant to the Credit Agreement."
CONATUS PHARMACEUTICALS INC.,https://www.nasdaq.com/markets/ipos/company/conatus-pharmaceuticals-inc-729017-72783,https://www.nasdaq.com/markets/ipos/company/conatus-pharmaceuticals-inc-729017-72783,424B4,7/25/2013,https://www.nasdaq.com/markets/ipos/filing.ashx?filingid=9414166,"We estimate that the net proceeds to us from the sale of the common stock that
we are offering will be approximately $59.0 million (or $68.2 million if the
underwriters exercise their option to purchase additional shares in full), based
on the initial public offering price of $11.00 per share, and after deducting
the underwriting discounts and commissions and estimated offering expenses
payable by us.

The principal purposes of this offering are to obtain additional capital to
support our operations, to create a public market for our common stock and to
facilitate our future access to the public equity markets.

We currently expect to use the net proceeds from this offering as follows:

. approximately $22.5 million to fund our planned Phase 3 HCV-POLT trial 
  (currently designated a Phase 3 registration study in the European Union and 
  a Phase 2b study in the United States); 

. approximately $4.5 million to fund our planned Phase 2b CLF trial; 

. approximately $3.8 million to fund our planned Phase 2b ACLF trial; and 

. the remainder to fund the further clinical development of emricasan and for 
  working capital and general corporate purposes. 

We believe that the net proceeds from this offering and our existing cash and
cash equivalents, together with interest thereon, will be sufficient to fund our
operations for at least the next 18 months after the date of this prospectus,
although there can be no assurance in that regard. In particular, we expect that
the net proceeds from this offering will allow us to complete our planned Phase
2b ACLF trial, Phase 3 HCV-POLT trial (currently designated a Phase 3
registration study in the European Union and a Phase 2b study in the United
States) and Phase 2b CLF trial. We will need to raise additional funds to
complete additional clinical trials of emricasan, to fund regulatory filings for
emricasan in the United States and the European Union and for potential
commercialization of emricasan.

The amounts and timing of our actual expenditures will depend on numerous 
factors, including the progress of our clinical trials and other development 
efforts for emricasan and other factors, as well as the amount of cash used in 
our operations. We may find it necessary or advisable to use the net proceeds 
for other purposes, and we will have broad discretion in the application of the
net proceeds. Pending the uses described above, we plan to invest the net 
proceeds from this offering in short- and intermediate-term, interest-bearing 
obligations, investment-grade instruments, certificates of deposit or direct or
guaranteed obligations of the U.S. government."
SILVER EAGLE ACQUISITION CORP.,https://www.nasdaq.com/markets/ipos/company/silver-eagle-acquisition-corp-909251-72854,https://www.nasdaq.com/markets/ipos/company/silver-eagle-acquisition-corp-909251-72854,424B1,7/26/2013,https://www.nasdaq.com/markets/ipos/filing.ashx?filingid=9414821,"We are offering 30,000,000 units at an offering price of $10.00 per unit. We
estimate that the net proceeds of this offering together with the funds we will
receive from the sale of the private placement warrants will be used as set
forth in the following table.

                                             Without             Over-Allotment Option  
                                      Over-Allotment Option            Exercised        
Gross proceeds                                                                          
Gross proceeds from units offered    $          300,000,000     $          345,000,000  
to public(1)                                                                           
Gross proceeds from private                                                            
placement warrants offered in the                 7,500,000                  7,500,000  
private placement                                                                      
Total gross proceeds                 $          307,500,000     $          352,500,000  
Offering expenses(2)                                                                    
Underwriting commissions (2% of                                                        
gross proceeds from units offered    $            5,750,000     $            5,750,000  
to public (up to $5.75 million),                                                       
excluding deferred portion)(3)                                                         
Legal fees and expenses                             300,000                    300,000  
Printing and engraving expenses                      40,000                     40,000  
Accounting fees and expenses                         40,000                     40,000  
SEC/FINRA Expenses                                  110,000                    110,000  
Travel and road show                                 90,000                     90,000  
NASDAQ listing and filing fees                       75,000                     75,000  
Directors and officers insurance                     95,000                     95,000  
Total offering expenses              $              750,000     $              750,000  
Proceeds after offering expenses     $          301,000,000     $          346,000,000  
Held in trust account(3)             $          300,000,000     $          345,000,000  
% of public offering size                              100%                       100%  
Not held in trust account            $            1,000,000     $            1,000,000  

The following table shows the use of the approximately $1,000,000 of net
proceeds not held in the trust account(4).

                                                   Amount               % of Total      
Legal, accounting, due diligence, travel,                                          
and other expenses in connection with any              250,000                25.0 %    
business combination(5)                                                            
Legal and accounting fees related to                   100,000                10.0 %    
regulatory reporting obligations                                                   
NASDAQ and other regulatory fees                        55,000                 5.5 %    
Payment for office space, administrative               100,000                10.0 %    
and support services                                                               
Directors and officers insurance                        95,000                 9.5 %    
Consulting, travel and miscellaneous                                               
expenses incurred during search for                    300,000                30.0 %    
initial business combination target                                                
Working capital to cover miscellaneous                 100,000                10.0 %    
expenses                                                                           
Total                                        $       1,000,000               100.0 %    

(1) Includes amounts payable to public stockholders who properly redeem their
    shares in connection with our successful completion of our initial business 
    combination.                                                                

(2) In addition, a portion of the offering expenses have been paid from the     
    proceeds of loans from our sponsor of up to $200,000 as described in this   
    prospectus. These loans will be repaid upon completion of this offering out 
    of the $750,000 of offering proceeds that has been allocated for the payment
    of offering expenses other than underwriting commissions. In the event that 
    offering expenses are less than set forth in this table, any such amounts 
    will be used for post-closing working capital expenses.

(3) The underwriters have agreed to defer underwriting commissions of
    approximately 3.6% to 3.8% (depending on the extent to which the            
    underwriters’ over-allotment option is exercised) of the gross proceeds of  
    this offering. Upon completion of our initial business combination, up to   
    $10,750,000, which constitutes the underwriters’ deferred commissions (or up
    to $13,225,000 if the underwriters’ over-allotment option is exercised in   
    full) will be paid to the underwriters from the funds held in the trust     
    account, and the remaining funds will be released to us and can be used to  
    pay all or a portion of the purchase price of the business or businesses    
    with which our initial business combination occurs or for general corporate 
    purposes, including payment of principal or interest on indebtedness        
    incurred in connection with our initial business combination, to fund the   
    purchases of other companies or for working capital. The underwriters will  
    not be entitled to any interest accrued on the deferred underwriting        
    discounts and commissions.                                                  

(4) These expenses are estimates only. Our actual expenditures for some or all  
    of these items may differ from the estimates set forth herein. For example, 
    we may incur greater legal and accounting expenses than our current         
    estimates in connection with negotiating and structuring our business       
    combination based upon the level of complexity of such business combination.
    In the event we identify a business combination target in a specific        
    industry subject to specific regulations, we may incur additional expenses  
    associated with legal due diligence and the engagement of special legal     
    counsel. In addition, our staffing needs may vary and as a result, we may   
    engage a number of consultants to assist with legal and financial due       
    diligence. We do not anticipate any change in our intended use of proceeds, 
    other than fluctuations among the current categories of allocated expenses, 
    which fluctuations, to the extent they exceed current estimates for any     
    specific category of expenses, would not be available for our expenses.     

(5) Includes estimated amounts that may also be used in connection with our     
    business combination to fund a “no shop” provision and commitment fees for  
    financing.                                                                  

Of the $307.5 million in proceeds we receive from this offering and the sale of
the private placement warrants described in this prospectus, or approximately
$352.5 million if the underwriters’ over-allotment option is exercised in full,
$300 million ($10.00 per unit), or approximately $345.0 million if the
underwriters’ over-allotment option is exercised in full ($10.00 per unit), will
be deposited into a trust account with Continental Stock Transfer & Trust
Company acting as trustee, and $7.5 million will be used to pay expenses in
connection with the closing of this offering and for working capital following
this offering. The proceeds held in the trust account will be invested only in
U.S. government treasury bills with a maturity of 180 days or less or in money
market funds meeting certain conditions under Rule 2a-7 under the Investment
Company Act which invest only in direct U.S. government treasury obligations. We
estimate the interest earned on the trust account will be approximately $30,000
per year, assuming an interest rate of 0.01% per year. We will not be permitted
to withdraw any of the principal or interest held in the trust account, except
for the withdrawal of interest to pay income taxes, if any, and a one-time
release of amounts necessary to pay Delaware franchise taxes for 2013 on a
timely basis, until the earlier of (i) the completion of our initial business
combination or (ii) the redemption of 100% of our public shares if we are unable
to complete a business combination within 21 months (or 24 months, as
applicable) from the closing of this offering (subject to the requirements of
law). Based on current interest rates, we do not expect that the interest earned
on the trust account, net of income taxes, will be sufficient to pay Delaware
franchise taxes for 2013. Accordingly, after the payment of such franchise taxes
from amounts held in the trust account, the amount per public share held in the
trust account will be reduced to approximately $9.99 per share.

The net proceeds held in the trust account may be used as consideration to pay
the sellers of a target business with which we ultimately complete our business
combination. If our initial business combination is paid for using stock or debt
securities, or not all of the funds released from the trust account are used for
payment of the consideration in connection with our business combination, we 
may apply the balance of the cash released from the trust account for general 
corporate purposes, including for maintenance or expansion of operations of the 
post-transaction company, the payment of principal or interest due on 
indebtedness incurred in completing our initial business combination, to fund 
the purchase of other companies or for working capital.

We believe that amounts not held in trust will be sufficient to pay the costs
and expenses to which such proceeds are allocated. This belief is based on the
fact that while we may begin preliminary due diligence of a target business in
connection with an indication of interest, we intend to undertake in-depth due
diligence, depending on the circumstances of the relevant prospective
acquisition, only after we have negotiated and signed a letter of intent or
other preliminary agreement that addresses the terms of a business combination.
However, if our estimate of the costs of undertaking in-depth due diligence and
negotiating a business combination is less than the actual amount necessary to
do so, we may be required to raise additional capital, the amount, availability
and cost of which is currently unascertainable. If we are required to seek
additional capital, we could seek such additional capital through loans or
additional investments from our sponsor, members of our management team or their
affiliates, but such persons are not under any obligation to advance funds to,
or invest in, us.

Commencing on the date of this prospectus, we have agreed to pay Mr. Graf, or an
entity owned and controlled by him, a monthly consulting fee of $15,000 plus, in
the event that Mr. Graf is no longer receiving medical insurance from an
employer, an additional amount per month to reimburse Mr. Graf for the purchase
of such insurance, for services prior to the completion of our initial business
combination, (regardless of the amount of services provided) including
preparation of our financial statements, SEC filings, financial due diligence of
targets for our initial business combination and negotiations of an agreement
for our initial business combination. We expect that Mr. Graf will devote a
majority of his monthly business time (at least 76 hours) on average to
providing us these services, although Mr. Graf will be entitled to receive the
full monthly consulting fee irrespective of the amount of services he provides
in a given month. We will reimburse our sponsor for office space, secretarial
and administrative services provided to members of our management team by our
sponsor, members of our sponsor, and members of our management team or their
affiliates, in an amount not to exceed $10,000 per month in the event such space
and/or services are utilized and we do not pay a third party directly for such
services. Upon completion of our initial business combination or our
liquidation, we will cease paying these monthly fees.

Prior to the closing of this offering, our sponsor has agreed to loan us up to
$200,000 to be used for a portion of the expenses of this offering. These loans
are non-interest bearing, unsecured and are due at the earlier of October 1,
2013 or the closing of this offering. The loan will be repaid upon the closing
of this offering out of the $750,000 of offering proceeds that has been
allocated to the payment of offering expenses.

In addition, in order to finance transaction costs in connection with an
intended initial business combination, our sponsor or an affiliate of our
sponsor or certain of our officers and directors may, but are not obligated to,
loan us funds as may be required. If we complete our initial business
combination, we would repay such loaned amounts out of the proceeds of the trust
account released to us. Otherwise, such loans would be repaid only out of funds
held outside the trust account. In the event that our initial business
combination does not close, we may use a portion of the working capital held
outside the trust account to repay such loaned amounts but no proceeds from our
trust account would be used to repay such loaned amounts. Up to $1,000,000 of
such loans may be convertible into warrants of the post business combination
entity at a price of $0.50 per warrant at the option of the lender. The warrants
would be identical to the private placement warrants. The terms of such loans by
our officers and directors, if any, have not been determined and no written
agreements exist with respect to such loans.

If we seek stockholder approval of our initial business combination and we do
not conduct redemptions in connection with our business combination pursuant to
the tender offer rules, our sponsor, directors, officers, advisors or their
affiliates may also purchase shares in privately negotiated transactions either
prior to or following the completion of our initial business combination.
However, they have no current commitments, plans or intentions to engage in such
transactions and have not formulated any terms or conditions for any such
transactions. If they engage in such transactions, they will not make any such
purchases when they are in possession of any material non-public information not
disclosed to the seller or if such purchases are prohibited by Regulation M
under the Exchange Act. We do not currently anticipate that such purchases, if
any, would constitute a tender offer subject to the tender offer rules under the
Exchange Act or a going-private transaction subject to the going-private rules
under the Exchange Act; however, if the purchasers determine at the time of any
such purchases that the purchases are subject to such rules, the purchasers will
comply with such rules.

We may not redeem our public shares in an amount that would cause our net
tangible assets to be less than $5,000,001 (so that we are not subject to the
SEC’s “penny stock” rules) and the agreement for our business combination may
require as a closing condition that we have a minimum net worth or a certain
amount of cash. If too many public stockholders exercise their redemption rights
so that we cannot satisfy the net tangible asset requirement or any net worth or
cash requirements, we would not proceed with the redemption of our public shares
or the business combination, and instead may search for an alternate business
combination.

A public stockholder will be entitled to receive funds from the trust account
only upon the earlier to occur of: (i) our completion of an initial business
combination, and then only in connection with those shares of our common stock
that such stockholder properly elected to redeem, subject to the limitations
described herein or (ii) the redemption of our public shares if we are unable to
complete our business combination within 21 months following the closing of this
offering (or 24 months from the closing of this offering if we have executed a
letter of intent, agreement in principle or definitive agreement for an initial
business combination within 21 months from the closing of this offering but have
not completed the initial business combination within such 21-month period),
subject to applicable law and as further described herein and any limitations
(including but not limited to cash requirements) created by the terms of the
proposed business combination. In no other circumstances will a public
stockholder have any right or interest of any kind to or in the trust account.

Our initial stockholders have entered into letter agreements with us, pursuant
to which they have agreed to waive their redemption rights with respect to their
founder shares and public shares in connection with the completion of our
initial business combination. In addition, our initial stockholders have agreed
to waive their rights to liquidating distributions from the trust account with
respect to their founder shares if we fail to complete our business combination
within the prescribed time frame. However, if our sponsor or any of our
officers, directors or affiliates acquires public shares in or after this
offering, they will be entitled to liquidating distributions from the trust
account with respect to such public shares if we fail to complete our initial
business combination within the prescribed time frame."
AGIOS PHARMACEUTICALS INC,https://www.nasdaq.com/markets/ipos/company/agios-pharmaceuticals-inc-782125-72746,https://www.nasdaq.com/markets/ipos/company/agios-pharmaceuticals-inc-782125-72746,424B4,7/24/2013,https://www.nasdaq.com/markets/ipos/filing.ashx?filingid=9411676,"We estimate that the net proceeds from our issuance and sale of 5,888,888 shares
of our common stock in this offering will be approximately $96.3 million, based
on the initial public offering price of $18.00 per share, and after deducting
the underwriting discounts and commissions and estimated offering expenses
payable by us. If the underwriters exercise their over-allotment option in full,
we estimate that our net proceeds will be approximately $111.1 million. We will
also receive $12.75 million from the sale of 708,333 shares of common stock in
the concurrent private placement to an affiliate of Celgene at the public
offering price of $18.00 per share.

As of March 31, 2013, we had cash, cash equivalents and marketable securities of
$115.8 million. We intend to use the net proceeds from this offering and the
concurrent private placement, together with our existing cash resources, as
follows:

. approximately $5 million to fund the costs of phase 1 clinical development
  of AG-221;                                                                

. if we exercise our option to develop and commercialize AG-120 in the United 
  States, approximately $20-25 million to fund IND-enabling costs and our share
  of early development costs for AG-120;                          

. approximately $20 million to fund the IND-enabling activities and phase 1/2 
  clinical development of AG-348;                                       

. approximately $20-25 million to fund research and development to advance  
  our pipeline of earlier-stage cancer metabolism and IEM programs; and     

. the remainder for working capital and other general corporate purposes.

This expected use of net proceeds from this offering and the concurrent private
placement of common stock represents our intentions based upon our current plans
and business conditions, which could change in the future as our plans and
business conditions evolve. The amounts and timing of our actual expenditures
may vary significantly depending on numerous factors, including the progress of
our development, the status of and results from clinical trials, as well as any
additional collaborations that we may enter into with third parties for our
product candidates, and any unforeseen cash needs. As a result, our management
will retain broad discretion over the allocation of the net proceeds from this
offering and the concurrent private placement.

We believe opportunities may exist from time to time to expand our current
business through acquisitions or in-licenses of complementary companies,
medicines or technologies. While we have no current agreements, commitments or
understandings for any specific acquisitions or in-licenses at this time, we may
use a portion of the net proceeds for these purposes.

Pending use of the proceeds as described above, we intend to invest the proceeds
in a variety of capital preservation investments, including short-term,
interest-bearing, investment-grade instruments and U.S. government securities."
"JONES ENERGY, INC.",https://www.nasdaq.com/markets/ipos/company/jones-energy-inc-907504-72629,https://www.nasdaq.com/markets/ipos/company/jones-energy-inc-907504-72629,424B4,7/25/2013,https://www.nasdaq.com/markets/ipos/filing.ashx?filingid=9412302,"We expect to receive approximately $171.8 million of net proceeds from the sale
of the Class A common stock offered by us, after deducting underwriting
discounts and commissions and estimated offering expenses payable by us. If
certain entities directly or indirectly controlled by Jonny Jones, our chairman
and chief executive officer, and/or his immediate family purchase 1,333,333
shares of Class A common stock at the public offering price in the offering and
Robert J. Brooks, our chief financial officer, purchases 30,000 shares of
Class A common stock at the public offering price in the offering, net proceeds
from the sale of Class A common stock would increase by approximately
$1.3 million due to the fact that the underwriters will receive no underwriting
commission or discount on the sale of these shares.

Jones Energy, Inc. will contribute the proceeds from this offering to JEH LLC in
exchange for JEH LLC Units. JEH LLC intends to use those net proceeds to repay
outstanding borrowings under its senior secured revolving credit facility
($445 million outstanding at June 30, 2013, excluding outstanding letters of
credit totaling $350,000). No material amounts of other funds will be used to
pay down any of JEH LLC's indebtedness. Our senior secured revolving credit
facility matures on November 5, 2017 and bears interest at a variable rate,
which was approximately 3.32% per annum as of December 31, 2012. Approximately
$130 million of the outstanding borrowings under our senior secured revolving
credit facility was incurred to fund a portion of the purchase price of the
Chalker acquisition. While we do not currently have any plans to borrow
additional amounts under our senior secured credit facility to repay other
borrowings, we may at any time reborrow amounts repaid thereunder.

Affiliates of certain of the underwriters are lenders under our senior secured
revolving credit facility and, accordingly, will receive a portion of the net
proceeds of this offering.

If the underwriters exercise their option to purchase additional shares of our
Class A common stock, we intend to use the proceeds from the sale of such shares
to repay additional borrowings under our senior secured revolving credit
facility."
GRANA & MONTERO S.A.A.,https://www.nasdaq.com/markets/ipos/company/grana-montero-saa-907957-72680,https://www.nasdaq.com/markets/ipos/company/grana-montero-saa-907957-72680,424B4,7/24/2013,https://www.nasdaq.com/markets/ipos/filing.ashx?filingid=9411739,"We estimate that the net proceeds to us from this offering will be approximately
US$396.0 million, or US$456.1 million if the underwriters exercise the
over-allotment option in full, after deducting the estimated underwriting
discounts and commissions and offering expenses.

We intend to use the net proceeds from this offering for capital expenditures,
including potential investments and acquisitions, and other general corporate
purposes in our business segments, in order to take advantage of growth
opportunities that we foresee in our markets. We currently expect to use
approximately (i) 60% of the net proceeds for investments in our Infrastructure
segment, (ii) 10% of the net proceeds for the purchase of land in our Real
Estate segment, (iii) 20% of the net proceeds for acquisitions, and (iv) the
remainder for general corporate purposes. These estimates, however, are subject
to change.

We routinely evaluate new infrastructure concessions, acquisitions, land
purchases and other investment opportunities that are aligned with our strategic
goals. We cannot assure you that we will find opportunities that we consider to
be favorable to us, whether we will be able to take advantage of such
opportunities should they arise, or the timing of and funds required by such
opportunities. In addition, we expect to finance these opportunities with a
combination of cash on hand, net proceeds from this offering, new borrowings
and/or financial contributions from partners, depending on a variety of
commercial considerations at such time. Accordingly, we will have significant
flexibility in applying the net proceeds from this offering. As a result, our
actual use of proceeds from this offering could vary significantly from the
currently expected use.

Pending application of the net proceeds, we expect to invest the proceeds in
low-risk marketable securities, bank deposits, money market funds and similar
investments."
