Name,Overview Url,Use of Proceeds Url,Form,Filing Date,Form Url,Use of Proceeds
"ADVERUM BIOTECHNOLOGIES, INC.",https://www.nasdaq.com/markets/ipos/company/adverum-biotechnologies-inc-921110-75880,https://www.nasdaq.com/markets/ipos/company/adverum-biotechnologies-inc-921110-75880,424B4,7/31/2014,https://www.nasdaq.com/markets/ipos/filing.ashx?filingid=10122916,"We estimate that the net proceeds from this offering will be approximately
$92.6 million, after deducting the underwriting discounts and commissions and
estimated offering expenses payable by us. If the underwriters exercise in full
their option to purchase additional shares of common stock, we estimate that the
net proceeds will be approximately $106.8 million after deducting the
underwriting discounts and commissions and estimated offering expenses payable
by us. In addition, upon the closing of this offering, we will receive gross
proceeds of approximately $10.0 million from the sale of 588,235 shares of our
common stock which Regeneron has contractually agreed to purchase in the
concurrent private placement at the public offering price of $17.00 per share.

We currently expect to use our net proceeds from this offering and the
concurrent private placement as follows:

. approximately $20 million to fund Phase 3 research and development start up
  activities for our AVA-101 study to evaluate safety and efficacy in        
  subjects with wet AMD;                                                     

. approximately $15 million to fund direct Phase 1/2 research and development
  expenses for our AVA-201 product candidates and other potential product    
  candidates in our development program; and                                 

. the remainder for potential future research and development programs,      
  including our share of development costs for additional therapeutic targets
  we may choose to pursue under our collaboration with Regeneron, as well as 
  capital expenditures, working capital and other general corporate purposes.

However, due to the uncertainties inherent in the product development and
commercialization process, it is difficult to estimate with certainty the exact
amounts of the net proceeds from this offering and the concurrent private
placement that may be used for the above purposes. Our management will have sole
and broad discretion over the use of the net proceeds from this offering and the
concurrent private placement. The amounts and timing of our expenditures will
depend upon numerous factors including the results of our research and
development efforts, the timing and success of preclinical studies and any
ongoing clinical trials or clinical trials we may commence in the future, the
timing of regulatory submissions, the amount of cash, if any, generated by our
collaboration with Regeneron and any future collaboration partners and any
unforeseen cash needs.

We do not anticipate that net proceeds from this offering and the concurrent
private placement will enable us to complete our Phase 3 trials or our Phase 1/2
trials of AVA-101 or our other product candidates and we will require
substantial future capital in order to complete the remaining clinical
development and to potentially commercialize these product candidates.

Pending the use of the proceeds as described above, we intend to invest the net
proceeds in interest-bearing investment-grade securities or government
securities."
"CATALENT, INC.",https://www.nasdaq.com/markets/ipos/company/catalent-inc-925423-74481,https://www.nasdaq.com/markets/ipos/company/catalent-inc-925423-74481,424B1,8/1/2014,https://www.nasdaq.com/markets/ipos/filing.ashx?filingid=10124509,"We estimate that the net proceeds from our sale of shares of common stock in
this offering, after deducting underwriting discounts and commissions and
estimated offering expenses payable by us, will be approximately $822.7 million
(or $946.8 million if the underwriters exercise in full their option to purchase
additional shares).

We intend to use the net proceeds from this offering to:

. pay a termination fee equal to approximately $29.8 million to Blackstone and 
  certain of the other existing owners; 

. redeem the outstanding $297.1 million aggregate principal amount of our 
  9 3⁄4% Senior Subordinated Notes due 2017 for a total redemption price of 
  $313.2 million (including accrued and unpaid interest); 

. redeem the outstanding $350.0 million aggregate principal amount of our 
  7 7⁄8% Senior Notes due 2018 for a total redemption price of $365.0 million 
  (including accrued and unpaid interest); and 

. use the remaining proceeds to repay $114.8 million of the $275.0 million 
  aggregate principal amount outstanding under our senior unsecured term loan 
  facility. 

Borrowings under our senior unsecured term loan facility bear interest, at our 
option, at a rate equal to the margin over either (a) a base rate determined by
reference to the higher of (1) the rate of interest published by The Wall Street
Journal as its “prime interest rate” and (2) the federal funds rate plus 0.5% or
(b) a LIBOR rate determined by reference to the cost of funds for deposits in 
the currency of such borrowing for the interest period relevant to such 
borrowing adjusted for certain additional costs. Under the senior unsecured term
loan, the applicable margin is 5.25% for loans based on a LIBOR rate and 4.25% 
for loans based on the base rate. The LIBOR rate is subject to a floor of 1.25% 
and the base rate is subject to a floor of 2.25%. Our senior unsecured term 
loan facility matures December 31, 2017."
"HEALTHEQUITY, INC.",https://www.nasdaq.com/markets/ipos/company/healthequity-inc-771871-75682,https://www.nasdaq.com/markets/ipos/company/healthequity-inc-771871-75682,424B4,8/1/2014,https://www.nasdaq.com/markets/ipos/filing.ashx?filingid=10126054,"We estimate that our net proceeds from the sale of 9,100,000 shares of common
stock in this offering will be approximately $115.7 million after deducting
approximately $8.9 million in underwriting discounts and commissions and
approximately $2.8 million in estimated offering expenses payable by us. If the
underwriters exercise their over-allotment option in full, we estimate that our
net proceeds will be approximately $133.4 million after deducting approximately
$10.3 million in underwriting discounts and commissions and approximately $2.8
million in estimated offering expenses payable by us.

The principal reasons for this offering are to access the public capital markets
and increase our capitalization, financial flexibility and visibility in the
marketplace. We intend to use the net proceeds from the sale of common stock by
us in this offering:

•   to pay a previously declared cash dividend of $50 million on shares of our    
    common stock outstanding on the business day immediately prior to the closing 
    date of this offering (after giving effect to the conversion of all of our    
    outstanding convertible preferred stock and redeemable convertible preferred  
    stock into shares of common stock). Our executive officers, directors,        
    beneficial owners of 5% or more of our outstanding shares of capital stock,   
    and affiliated entities, will receive approximately $27.3 million, or 54.5%,  
    of such dividend amount; and                                                  

•   to pay a cash dividend of approximately $345,000 on shares of our outstanding 
    series D-3 redeemable convertible preferred stock accrued through the date of 
    conversion of such shares into common stock, which will occur on the business 
    day immediately prior to the closing date of this offering. Our executive     
    officers, directors, beneficial owners of 5% or more of our outstanding shares
    of capital stock, and affiliated entities, will receive approximately         
    $330,000, or 95.5%, of such dividend amount.                                  

But for the uses described above, we do not have a specific plan for the use of
the remaining net proceeds of this offering; rather we intend to use such net
proceeds for working capital and other general corporate purposes, including to
finance our growth, hire additional personnel and fund capital expenditures and
potential acquisitions.

We may pursue the acquisition of companies or businesses with complementary
products and technologies that we believe will enhance our business; however, we
do not have agreements or commitments for any specific acquisitions at this
time.

Our expected use of the net proceeds from this offering is based upon our
present plans and business condition. As of the date of this prospectus, we
cannot specify with certainty all of the particular uses of the net proceeds
that we receive from this offering. Accordingly, we will have broad discretion 
in using these proceeds. Furthermore, the amount and timing of our actual 
expenditures will depend on numerous factors, including the cash used in or 
generated by our operations, the status of our development activities, the level
of our sales and marketing activities, our technology investments and any
potential acquisitions. Our management also has discretion over many of these
factors.

Pending the use of proceeds from this offering as described above, we plan to
invest the net proceeds that we receive in this offering in short-term and
intermediate-term interest-bearing obligations, investment-grade investments,
certificates of deposit, or direct or guaranteed obligations of the U.S.
government."
"LEAP THERAPEUTICS, INC.",https://www.nasdaq.com/markets/ipos/company/leap-therapeutics-inc-937750-75804,https://www.nasdaq.com/markets/ipos/company/leap-therapeutics-inc-937750-75804,424B4,7/31/2014,https://www.nasdaq.com/markets/ipos/filing.ashx?filingid=10123203,"We estimate that we will receive net proceeds from this offering of
approximately $47.8 million, or $55.2 million if the underwriters exercise in
full their option to purchase additional ordinary shares, after deducting
underwriting discounts and commissions and estimated offering expenses.

We currently intend to use the net proceeds we receive from this offering as
follows:

.  between $25 million and $35 million for the clinical and regulatory 
   development of CureXcell, which includes between $10 million and $15 million
   for our ongoing Phase 3 DFU clinical trial and between $15 million and $20 
   million for our ongoing Phase 3 VLU clinical trial;               

.  between $15 million and $20 million to establish our commercial manufacturing
   capabilities in the United States; and                      

.  the balance, if any, for other general corporate purposes, which may include
   the development of our platform for regenerative medicine products.

We expect that the proceeds of this offering will be sufficient to allow us to
complete our ongoing Phase 3 clinical trials, seek FDA approval for CureXcell
and establish the manufacturing capabilities necessary to support the launch of
CureXcell in the United States if we receive applicable marketing approvals,
however, we are subject to substantial risks that could require us to obtain
additional funding in order to achieve these objectives.

Our expected use of net proceeds from this offering represents our current
intentions based upon our present plans and business condition. The amounts and
timing of our actual use of net proceeds will vary depending on numerous
factors, including our ability to obtain additional financing, the relative
success and cost of clinical and regulatory development programs and the amount
and timing of product revenue, if any. In addition, we might decide to postpone
or not pursue certain activities if, among other factors, the net proceeds from
this offering and our other sources of cash are less than expected. As a result,
management will have broad discretion in the application of the net proceeds,
and investors will be relying on our judgment regarding the application of the
net proceeds. Pending the uses described above, we intend to invest the net
proceeds in interest-bearing investment-grade securities or deposits."
MARINUS PHARMACEUTICALS INC,https://www.nasdaq.com/markets/ipos/company/marinus-pharmaceuticals-inc-601193-75413,https://www.nasdaq.com/markets/ipos/company/marinus-pharmaceuticals-inc-601193-75413,424B4,8/1/2014,https://www.nasdaq.com/markets/ipos/filing.ashx?filingid=10125827,"We estimate that our net proceeds from the sale of 5,625,000 shares of common 
stock in this offering will be approximately $40.4 million (or approximately 
$46.6 million if the underwriters exercise their option to purchase additional 
shares in full), based on the initial public offering price of $8.00 per share 
after deducting the underwriting discount and estimated offering costs payable 
by us.

We currently intend to use the net proceeds of this offering to advance the 
development of ganaxolone and for other working capital and general corporate 
purposes as follows:

. approximately $16.0 million to increase the size of our Phase 2b clinical 
  trial for subjects with focal onset seizures;

. approximately $10.0 million to complete manufacturing scale-up, conduct 
  related Phase 1 pharmacokinetic studies and other critical path activities 
  for ganaxolone in patients with focal onset seizures and complete development 
  of intravenous ganaxolone formulation;

. approximately $7.0 million to complete other preclinical studies, including 
  an animal carcinogenicity study;

. approximately $2.5 million to add investigator sites to accelerate enrollment 
  in our randomized, placebo-controlled, crossover Phase 2 clinical trial for 
  FXS and to initiate a proof-of-concept trial for PCDH19 female pediatric 
  epilepsy; and

. the remainder for working capital and general corporate purposes.

We believe that the net proceeds from this offering and our existing cash and 
cash equivalents, together with interest thereon, will be sufficient to fund 
our operations for at least the 24 months following the date of this 
prospectus, although there can be no assurance in that regard.

The amounts and timing of our actual expenditures will depend on numerous 
factors, including the progress of our clinical trials and other development 
efforts for ganaxolone and other factors, as well as the amount of cash used in 
our operations. We may find it necessary or advisable to use the net proceeds 
for other purposes, and we will have broad discretion in the application of the 
net proceeds. Pending application of the net proceeds, we may invest temporarily
in mutual and money market funds, bank certificates of deposit and investment 
grade commercial paper, corporate notes and government securities."
ENLIVEX THERAPEUTICS LTD.,https://www.nasdaq.com/markets/ipos/company/enlivex-therapeutics-ltd-926749-74590,https://www.nasdaq.com/markets/ipos/company/enlivex-therapeutics-ltd-926749-74590,424B4,7/31/2014,https://www.nasdaq.com/markets/ipos/filing.ashx?filingid=10121930,"We expect to receive approximately $31.9 million in net proceeds from the sale
of 3,200,000 ordinary shares offered by us in this offering (approximately $36.8
million if the underwriters exercise their over-allotment option in full) at an
initial public offering price of $11.00 per share, after deducting the
underwriting discounts and commissions and estimated offering expenses payable
by us.

We currently expect to use the net proceeds from this offering for: 

. completing our clinical program for OPMD, estimated at $6,000,000; 

. completing our Phase 2 and pivotal clinical study for SCA3, estimated at 
  $3,500,000; 

. Initiating and completing our Phase 2/3 clinical study for SBMA, estimated at
  $4,200,000; 

. completing our pre-clinical program for BB-FA and Phase 1 clinical study, 
  estimated at $4,500,000; 

. completing our pre-clinical program for BB-OTC and initiation and completion 
  of Phase 1 and 2A-2B clinical studies, estimated at $7,800,000; 

. Initiating and completing our Phase 1-2 clinical programs for SMA, estimated 
  at $2,200,000; 

. Other Indications, estimated at $500,000; 

. Premarketing activity for OPMD, estimated at $1,500,000; and 

. the remainder for personnel-related costs, preclinical research, working 
  capital, and other general corporate purposes. 

The amounts and timing of our actual expenditures will depend upon numerous
factors, including the progress of our development and commercialization
efforts, the status of and results from our clinical trials, whether or not we
enter into strategic collaborations or partnerships, and our operating costs and
expenditures. Accordingly, our management will have significant flexibility in
applying the net proceeds of this offering.

We have no current understandings, commitments or agreements with respect to any
material acquisition of or investment in any technologies, products or
companies."
TRANSOCEAN PARTNERS LLC,https://www.nasdaq.com/markets/ipos/company/transocean-partners-llc-937707-75801,https://www.nasdaq.com/markets/ipos/company/transocean-partners-llc-937707-75801,424B4,8/1/2014,https://www.nasdaq.com/markets/ipos/filing.ashx?filingid=10126208,"The common units being offered by this prospectus are solely for the account of
the selling unitholder, the Transocean Member, including the common units
offered if the underwriters exercise their option to purchase additional common
units. We will not receive any proceeds from the sale of common units by the
selling unitholder. The Transocean Member will pay all offering expenses,
underwriting discounts, the structuring fee, financial advisory fees, selling
commissions and brokerage fees, if any, incurred in connection with this
offering and any exercise by the underwriters of their option to purchase
additional units.

The Transocean Member has granted the underwriters a 30-day option to purchase
up to 2,625,000 additional common units. Any exercise of such option will not
affect the total number of our common units outstanding or the amount of cash
needed to pay the minimum quarterly distribution on all units outstanding
following the completion of this offering."
SYNCHRONY FINANCIAL,https://www.nasdaq.com/markets/ipos/company/synchrony-financial-929636-74880,https://www.nasdaq.com/markets/ipos/company/synchrony-financial-929636-74880,424B1,7/31/2014,https://www.nasdaq.com/markets/ipos/filing.ashx?filingid=10122999,"We estimate that the net proceeds to us from the sale of our common stock in
this offering will be approximately $2.8 billion (or $3.2 billion if the
underwriters exercise in full their option to purchase additional shares of our
common stock from us), after deducting underwriting discounts and commissions
and estimated offering expenses.

Prior to the completion of this offering, we will enter into the $8.0 billion
New Bank Term Loan Facility and the $1.5 billion New GECC Term Loan Facility.

We also currently intend to issue approximately $3.0 billion of senior unsecured
debt securities in the Planned Debt Offering shortly after the completion of
this offering. We cannot assure you that the Planned Debt Offering will be
completed or, if completed, on what terms it will be completed.

We intend to use the net proceeds from this offering, together with the net
proceeds from borrowings under the New Bank Term Loan Facility and the New GECC
Term Loan Facility, to repay all of our related party debt owed to GECC and its
affiliates that is outstanding on the date of the closing of this offering (the
“Outstanding Related Party Debt”), to increase our capital, to invest in liquid
assets to increase the size of our liquidity portfolio, to pay fees and expenses
related to the Transactions and for such additional uses as we may determine in
the future. The weighted average interest rate on the Outstanding Related Party
Debt for the year ended December 31, 2013 and the three months ended March 31,
2014 was 1.7% and 2.3% per annum, respectively.

The New GECC Term Loan Facility is being entered into to formalize the lending
relationship between GECC and the Company in light of the offering and expected
Separation and to reflect the fact that the Company will no longer be a
wholly-owned subsidiary of GECC. The New GECC Term Loan Facility will have a
five-year maturity, thus providing financing for a transitional period following
the offering and the expected Separation, and will bear interest at a higher
rate than the Outstanding Related Party Debt being repaid.

We intend to use the net proceeds from the Planned Debt Offering to invest in
liquid assets to further increase the size of our liquidity portfolio and to pay
fees and expenses related to that offering and for such additional uses as we
may determine in the future.

The following table summarizes the estimated sources of funds and uses of funds
in connection with the Transactions. The amounts in the tables below are based
on estimated amounts and may differ from the actual amounts at the time of the
consummation of this offering depending on several factors, including
differences from our estimates of the amount of the Planned Debt Offering, the
Outstanding Related Party Debt and fees and expenses.

        Sources of Funds ($ in millions)                  Uses of Funds ($ in millions)       
Common stock offered hereby                          Repay Outstanding Related               
                                  $        2,875     Party Debt(1)                  $  8,062  
Planned Debt Offering(2)                             Increase capital and                    
                                           3,000     liquidity portfolio               7,152  
New Bank Term Loan Facility                8,000     Fees and expenses(3)                161  
New GECC Term Loan Facility                1,500                                             
                                                                                              
Total sources of funds            $       15,375     Total uses of funds            $ 15,375  
                                                                                              
(1) Amount reflects $8,062 million of Outstanding Related Party Debt at March 31,
    2014. The amount to be repaid will be the actual amount of Outstanding       
    Related Party Debt on the closing date of this offering. At June 30, 2014,   
    our Outstanding Related Party Debt was $7,859 million. Any increase (or      
    decrease) in the actual Outstanding Related Party Debt to be repaid will have
    a corresponding decrease (or increase) in the amount of our liquidity        
    portfolio.                                                                   

(2) We currently intend to issue approximately $3.0 billion of senior unsecured  
    debt securities in the Planned Debt Offering shortly after the completion of 
    this offering. If during the first three months following this offering we   
    issue senior unsecured debt securities in excess of $3.0 billion, the net    
    proceeds of such debt (subject to certain limited exceptions) shall be       
    applied to prepay outstanding principal amounts of the New GECC Term Loan    
    Facility and New Bank Term Loan Facility on a pro rata basis. We cannot 
    assure you that the Planned Debt Offering (or any other offering of 
    unsecured debt securities) will be completed or, if completed, on what
    terms it will be completed.                                                                   

(3) Excludes $7 million of expenses that were incurred and paid prior to March   
    31, 2014."
WESTLAKE CHEMICAL PARTNERS LP,https://www.nasdaq.com/markets/ipos/company/westlake-chemical-partners-lp-933537-75273,https://www.nasdaq.com/markets/ipos/company/westlake-chemical-partners-lp-933537-75273,424B1,7/31/2014,https://www.nasdaq.com/markets/ipos/filing.ashx?filingid=10122561,"We intend to use the estimated net proceeds of approximately $249.2 million from
this offering, after deducting the estimated underwriting discounts, structuring
fee and offering expenses, to purchase from OpCo a 4.2% limited partner interest
in OpCo. The 4.2% interest in OpCo purchased with the proceeds from this
offering, when combined with the 5.8% interest in OpCo contributed to us in
connection with the formation transactions, will result in our ownership of a
10% limited partner interest in OpCo following the closing of the offering.

We estimate that, during the period from two years before the anticipated date
of closing of this offering through July 31, 2013, Westlake incurred
approximately $155.7 million in capital expenditures (the “Pre-August 2013
Capex”) with respect to the assets contributed to OpCo. The portion of these
capital expenditures incurred before January 1, 2013 was not accounted for as a
liability in our Predecessor’s historical combined carve-out financial data but
as Net investment, as it was equity funded, and the portion of these capital
expenditures incurred from January 1, 2013 and through July 31, 2013 was
accounted for as a liability and is reflected on our Predecessor’s historical
combined carve-out financial data and the associated liability will be retained
by Westlake in connection with the closing of this offering. OpCo will use any
remaining net proceeds from this offering (after deducting estimated
underwriting discounts, structuring fee, offering expenses and $55.4 million to
establish the turnaround reserve) to reimburse Westlake for these capital
expenditures and to repay intercompany debt to Westlake under the August 2013
Promissory Notes, as described below.

If the underwriters exercise their option to purchase 1,687,500 additional
common units in full, the additional net proceeds would be approximately $37.9
million. The net proceeds from any exercise of such option will be used to
purchase an additional limited partner interest in OpCo, and OpCo will use such
net proceeds to repay intercompany debt to Westlake under the August 2013
Promissory Notes, as described below. The amount of the additional interest in
OpCo purchased will depend on the amount of the option exercised, and will be
calculated at approximately 0.4% additional limited partner interest in OpCo
purchased for each one million of additional common units purchased by the
underwriters. If the underwriters exercise their option to purchase additional
common units in full, we would purchase an additional 0.6% limited partner
interest in OpCo and our total ownership interest in OpCo would be 10.6%.

As of June 30, 2014, our Predecessor had $231.1 million in outstanding
indebtedness payable to Westlake under the intercompany notes that OpCo will
assume in connection with this offering and will repay, in part, with a portion
of the net proceeds from this offering. Our Predecessor used the amounts loaned
under these notes (the “August 2013 Promissory Notes”) to fund capital
expenditures after August 1, 2013. Each of the intercompany notes has a maturity
date of August 1, 2023 and bears interest at the prime rate plus 1.5%."
"SPARK ENERGY, INC.",https://www.nasdaq.com/markets/ipos/company/spark-energy-inc-935960-75578,https://www.nasdaq.com/markets/ipos/company/spark-energy-inc-935960-75578,424B4,7/30/2014,https://www.nasdaq.com/markets/ipos/filing.ashx?filingid=10117131,"We expect the net proceeds from this offering to be approximately $46.7 million
after deducting estimated underwriting discounts and commissions, structuring
fees and estimated offering expenses of approximately $7.3 million, in the
aggregate.

We intend to use net proceeds of this offering to acquire Spark HoldCo units
representing approximately 21.82% of the outstanding Spark HoldCo units after
this offering from NuDevco Retail Holdings and to repay the NuDevco Note.
Accordingly, we will not retain any of the net proceeds from this offering. The
NuDevco Note has an initial principal amount of $50,000, bears interest at a
rate of 3.0% per annum, and was issued by us as consideration for NuDevco Retail
Holdings’ transfer to us of 2,778 Spark HoldCo units.

We have granted the underwriters a 30-day option to purchase up to an aggregate
of 450,000 additional shares of our Class A common stock. If the underwriters
exercise in full their option to purchase additional shares of Class A common
stock from us, we estimate that the net proceeds will be approximately $54.3
million, after deducting underwriting discounts and commissions, structuring
fees and estimated offering expenses.

If the underwriters exercise their option to purchase additional shares of
Class A common stock, we intend to use the net proceeds from any exercise of
such option to acquire an additional number Spark HoldCo units from NuDevco
Retail Holdings equal to the number of additional shares of our Class A common
stock purchased by the underwriters. In connection with such acquisition, a
corresponding number of shares of Class B common stock owned by NuDevco Retail
Holdings will be cancelled. We will not retain any of the net proceeds from the
exercise by the underwriters of their option."
