Name,Overview Url,Use of Proceeds Url,Form,Filing Date,Form Url,Use of Proceeds
ADECOAGRO S.A.,https://www.nasdaq.com/markets/ipos/company/adecoagro-sa-845500-66160,https://www.nasdaq.com/markets/ipos/company/adecoagro-sa-845500-66160,424B1,1/31/2011,https://www.nasdaq.com/markets/ipos/filing.ashx?filingid=7682631,"We expect to receive $299,480,601 of net proceeds from the sale of shares by 
us in this offering, after deducting the underwriters’ discounts and 
commissions and estimated expenses incurred in connection with this offering, 
based on the offering price of $11.00 per share. If the underwriters fully 
exercise their over-allotment option, we expect to receive $345,123,455 of net 
proceeds. 
  
In addition, we expect to receive approximately $79 million of net proceeds 
from the sale of shares by us to Al Gharrafa in the Al Gharrafa Transaction, 
based on a price of $10.65 per share. 
  
We intend to use (i) approximately $230 million of the net proceeds from this 
offering and, assuming it is consummated, the Al Gharrafa Transaction to 
finance part of the construction costs of Ivinhema, our new sugar and ethanol 
mill in Brazil, (ii) approximately $145 million for potential investments in 
the acquisition of farmland and capital expenditures required in the expansion 
of our farming business, and (iii) the remainder, if any, for working capital 
and general corporate purposes. Pending the use of net proceeds for 
agricultural investments in accordance with our strategy, we intend to invest 
the net proceeds from this offering and, assuming it is consummated, the Al 
Gharrafa Transaction conservatively, concentrating mostly in liquid sovereign 
debt instruments and high-quality short-term debt obligations. The allocation 
of our investments will be influenced by prevailing market conditions from 
time to time. 

We currently estimate that we will need to invest $690 million to complete the 
construction of Ivinhema. In addition to the above-referenced portion of the 
proceeds from this offering and, assuming it is consummated, the Al Gharrafa 
Transaction, we plan to fund the remaining construction costs with additional 
indebtedness and cash from operations.It is likely that our actual capital 
expenditures may vary significantly from our current projections based on 
timing of investments and changes in market opportunities. While our business 
strategy currently contemplates the potential acquisition of farmland, we 
cannot predict the timing for any acquisition and the amount of consideration 
that will be paid therefor. In addition, expenditures in connection with the 
construction of our Ivinhema mill may vary from our current plan as a result 
of (i) engineering, construction and regulatory risks, such as obtaining 
necessary permits and licenses as well as other significant challenges that 
can suspend the construction or hinder or delay the project’s completion date 
and (ii) fluctuations in the Brazilian Real exchange rate, higher than 
expected inflation and the development of new technology resulting in changes 
or adjustments in the design of the mill, and other unforeseen factors that 
may generate significant cost overruns.We may also decide to reallocate our 
planned capital expenditures among our lines of business and from time to time 
based on market opportunities available to us. 
  
We will not receive any proceeds from the sale of our common shares by the 
selling shareholders."
BCD SEMICONDUCTOR MANUFACTURING LTD,https://www.nasdaq.com/markets/ipos/company/bcd-semiconductor-manufacturing-ltd-634789-66100,https://www.nasdaq.com/markets/ipos/company/bcd-semiconductor-manufacturing-ltd-634789-66100,424B4,1/28/2011,https://www.nasdaq.com/markets/ipos/filing.ashx?filingid=7677184,"We estimate that our net proceeds from the sale of the ADSs that we are 
offering will be approximately $39.6 million at the initial public offering 
price of $10.50 per ADS assuming no exercise of the underwriters’ 
overallotment option and after deducting estimated underwriting discounts and 
commissions and estimated offering expenses that we must pay. If the 
underwriters’ overallotment option is exercised in full, we estimate that we 
will receive additional net proceeds of approximately $8.8 million. We will 
not receive any proceeds from the sale of shares by any selling shareholder. 

We intend to use approximately $24.5 million of the net proceeds of this 
offering to finance the remaining construction of our second fab. We also 
intend to use the net proceeds to repay some or all of our outstanding loan, 
amounting to $6.0 million, with the Agricultural Bank of China, or ABC, which 
bears an interest rate of 5.04% as of September 30, 2010 and is due in April 
2011. We intend to use the remaining net proceeds from this offering for 
working capital and other general corporate purposes, including marketing, 
research and development and capital expenditures. In addition, we may choose 
to expand our current business through acquisitions of other businesses, 
products or technologies. However, we do not have agreements or commitments 
for any specific acquisitions at this time. The amounts and timing of any 
expenditures will vary depending on the amount of cash generated by our 
operations, competitive and technological developments and the rate of growth, 
if any, of our business. Accordingly, our management will have significant 
flexibility in applying the net proceeds of the offering. 

Pending use of proceeds from this offering, we intend to invest the proceeds 
generally in term deposits and cash."
"BANKUNITED, INC.",https://www.nasdaq.com/markets/ipos/company/bankunited-inc-840262-65512,https://www.nasdaq.com/markets/ipos/company/bankunited-inc-840262-65512,424B1,1/31/2011,https://www.nasdaq.com/markets/ipos/filing.ashx?filingid=7683778,"We estimate that the net proceeds to us from the sale of our common stock in 
this offering will be $97.6 million, after deducting underwriting discounts 
and commissions and estimated offering expenses. We will not receive any 
proceeds from the sale of shares of our common stock by the selling 
stockholders. We intend to use the net proceeds of this offering for general 
corporate purposes."
INTERXION HOLDING N.V.,https://www.nasdaq.com/markets/ipos/company/interxion-holding-nv-845354-66151,https://www.nasdaq.com/markets/ipos/company/interxion-holding-nv-845354-66151,424B1,2/1/2011,https://www.nasdaq.com/markets/ipos/filing.ashx?filingid=7684906,"We estimate that we will receive net proceeds from this offering of 
approximately U.S. $188.7 million, based on the initial public offering price 
of U.S. $13.00 per ordinary share, after deducting underwriting discounts, 
estimated aggregate offering expenses payable by us and cash to be paid to 
certain of our holders of Preferred Shares who elected to be paid cash in lieu 
of ordinary shares in the Preferred Shares Liquidation Price Offering. We will 
not receive any proceeds from the sale of ordinary shares being offered by the 
selling shareholders, which includes members of our senior management 
(including any ordinary shares sold by the selling shareholders pursuant to 
the underwriters’ option to purchase additional ordinary shares), although we 
will receive the exercise price in respect of any options to purchase ordinary 
shares that are exercised by selling shareholders in connection with this 
offering. 

We intend to use the net proceeds from this offering primarily for general 
corporate purposes, including, without limitation, capital expenditures 
relating to expansion of existing data centers and construction of new data 
centers."
INTERXION HOLDING N.V.,https://www.nasdaq.com/markets/ipos/company/interxion-holding-nv-845354-66151,https://www.nasdaq.com/markets/ipos/company/interxion-holding-nv-845354-66151,424B1,1/31/2011,https://www.nasdaq.com/markets/ipos/filing.ashx?filingid=7684139,"We estimate that we will receive net proceeds from this offering of 
approximately U.S. $188.7 million, based on the initial public offering price 
of U.S. $13.00 per ordinary share, after deducting underwriting discounts, 
estimated aggregate offering expenses payable by us and cash to be paid to 
certain of our holders of Preferred Shares who elected to be paid cash in lieu 
of ordinary shares in the Preferred Shares Liquidation Price Offering. We will 
not receive any proceeds from the sale of ordinary shares being offered by the 
selling shareholders, which includes members of our senior management 
(including any ordinary shares sold by the selling shareholders pursuant to 
the underwriters’ option to purchase additional ordinary shares), although we 
will receive the exercise price in respect of any options to purchase ordinary 
shares that are exercised by selling shareholders in connection with this 
offering. 

We intend to use the net proceeds from this offering primarily for general 
corporate purposes, including, without limitation, capital expenditures 
relating to expansion of existing data centers and construction of new data 
centers."
VELTI PLC,https://www.nasdaq.com/markets/ipos/company/velti-plc-828512-64158,https://www.nasdaq.com/markets/ipos/company/velti-plc-828512-64158,424B1,1/28/2011,https://www.nasdaq.com/markets/ipos/filing.ashx?filingid=7677185,"We expect the net proceeds to us from this offering will be approximately 
$118.4 million, after deducting the underwriting discount and the estimated 
offering expenses, based upon the initial offering price of $12.00 per 
ordinary share. We intend to use a portion of the net proceeds from this 
offering for repayment of outstanding indebtedness in the approximate amount 
of $53.5 million, approximately $14.6 million to fund a portion of the 
purchase price and operating expenses of Mobclix, Inc., our newly-acquired 
subsidiary, and the remainder for working capital and general corporate 
purposes, including funding our strategic plan for additional global expansion 
and making further investments in our technology solutions. We may also use a 
portion of the net proceeds to acquire other businesses, products or 
technologies. Pending these uses, we intend to invest our net proceeds from 
this offering primarily in short-term bank deposits or in interest-bearing, 
investment grade securities. We will not receive any proceeds from the sale of 
ordinary shares by the selling shareholders."
NIELSEN HOLDINGS PLC,https://www.nasdaq.com/markets/ipos/company/nielsen-holdings-plc-829744-64361,https://www.nasdaq.com/markets/ipos/company/nielsen-holdings-plc-829744-64361,424B4,1/27/2011,https://www.nasdaq.com/markets/ipos/filing.ashx?filingid=7675785,"We estimate that the net proceeds we will receive from the sale of 71,428,572 
shares of our common stock in this offering, after deducting underwriters’ 
discounts and commissions and estimated expenses payable by us, will be 
approximately $1,560 million (or $1,795 million if the underwriters exercise 
the option to purchase additional shares in full). 

We estimate that the net proceeds to us from the concurrent offering of 
Mandatory Convertible Subordinated Bonds, after deducting underwriting 
discounts and commissions and estimated offering expenses payable by us, will 
be approximately $240 million if completed (or $277 million if the 
underwriters of the concurrent offering of Mandatory Convertible Subordinated 
Bonds exercise their option to purchase additional Mandatory Convertible 
Subordinated Bonds in full). 

We intend to use the anticipated net proceeds of both offerings as follows: 

•  approximately $195 million of the net proceeds will be applied to redeem 
approximately $163 million in aggregate principal amount (approximately $175 
million face amount) of our 11.5% Senior Notes due 2016; 
 
•  approximately $129 million of the net proceeds will be applied to redeem 
approximately $107 million in aggregate principal amount (approximately $115 
million face amount) of our 11.625% Senior Notes due 2014; 

•  approximately $1,130 million of the net proceeds will be applied to redeem 
approximately $969 million in aggregate principal amount (approximately $1,070 
million face amount) of our 12.5% Senior Subordinated Discount Notes due 
2016; 

•  approximately $245 million of the net proceeds will be applied to redeem 
approximately $215 million in aggregate principal amount (approximately $235 
million face amount) of our 11.125% Senior Discount Notes due 2016; and 
 
•  approximately $101 million will be paid to the Sponsors as a fee in 
connection with the termination of certain advisory agreements 
 
If we do not complete the offering of our Mandatory Convertible Subordinated 
Bonds, we would intend to eliminate the proposed redemption of $215 million in 
aggregate principal amount ($245 million of net proceeds) of our 11.125% 
Senior Discount Notes due 2016. 

The redemptions of the 11.5% Senior Notes due 2016 and 11.625% Senior Notes 
due 2014 will be made pursuant to a provision of the applicable indenture that 
permits us to redeem up to 35% of the aggregate principal amount of such notes 
with the net cash proceeds of certain equity offerings. In each case, we will 
pay accrued and unpaid interest on the notes through the redemption date with 
cash generated from operations. To the extent that the underwriters exercise 
all or a portion of their option to purchase additional shares of our common 
stock or the underwriters in our offering of Mandatory Convertible 
Subordinated Bonds exercise all or a portion of their option to purchase 
additional Mandatory Convertible Subordinated Bonds, the net proceeds received 
will be used to further reduce our existing indebtedness and to pay any 
related fees, premiums and expenses, in such manner as we will subsequently 
determine. A portion of the debt that will be repaid is held by the Sponsors 
and their affiliates as well as affiliates of the underwriters in this 
offering. Pending such application all or a portion of the net proceeds of 
this offering may be invested by us in short-term interest-bearing 
obligations. 

As of September 30, 2010, there was outstanding: 

• $466 million aggregate principal amount ($500 million face amount) of 11.5% 
Senior Notes due 2016, which bear interest at a rate of 11.5% per annum and 
mature on May 1, 2016; 
 
• $306 million aggregate principal amount ($330 million face amount) of 
11.625% Senior Notes due 2014, which bear interest at a rate of 11.625% per 
annum and mature on February 1, 2014; 

• $969 million aggregate principal amount ($1,070 million face amount) of 
12.5% Senior Subordinated Discount Notes due 2016, which currently accrete at 
a rate of 12.5% per annum until reaching par on August 1, 2011, and which 
thereafter bear cash interest at a rate of 12.5% per annum and mature on 
August 1, 2016; and 
 
• €314 million aggregate principal amount (€343 million face amount) of 
11.125% Senior Discount Notes due 2016 , which currently accrete at a rate of 
11.125% per annum until reaching par on August 1, 2011, and which thereafter 
bear interest at a rate of 11.125% per annum and mature on August 1, 2016."
NIELSEN HOLDINGS PLC,https://www.nasdaq.com/markets/ipos/company/nielsen-holdings-plc-829744-64361,https://www.nasdaq.com/markets/ipos/company/nielsen-holdings-plc-829744-64361,424B4,1/27/2011,https://www.nasdaq.com/markets/ipos/filing.ashx?filingid=7675748,"We estimate that the net proceeds we will receive from the sale of 71,428,572 
shares of our common stock in this offering, after deducting underwriters’ 
discounts and commissions and estimated expenses payable by us, will be 
approximately $1,560 million (or $1,795 million if the underwriters exercise 
the option to purchase additional shares in full). 

We estimate that the net proceeds to us from the concurrent offering of 
Mandatory Convertible Subordinated Bonds, after deducting underwriting 
discounts and commissions and estimated offering expenses payable by us, will 
be approximately $240 million if completed (or $277 million if the 
underwriters of the concurrent offering of Mandatory Convertible Subordinated 
Bonds exercise their option to purchase additional Mandatory Convertible 
Subordinated Bonds in full). 

We intend to use the anticipated net proceeds of both offerings as follows: 

•  approximately $195 million of the net proceeds will be applied to redeem 
approximately $163 million in aggregate principal amount (approximately $175 
million face amount) of our 11.5% Senior Notes due 2016; 
 
•  approximately $129 million of the net proceeds will be applied to redeem 
approximately $107 million in aggregate principal amount (approximately $115 
million face amount) of our 11.625% Senior Notes due 2014; 

•  approximately $1,130 million of the net proceeds will be applied to redeem 
approximately $969 million in aggregate principal amount (approximately $1,070 
million face amount) of our 12.5% Senior Subordinated Discount Notes due 
2016; 

•  approximately $245 million of the net proceeds will be applied to redeem 
approximately $215 million in aggregate principal amount (approximately $235 
million face amount) of our 11.125% Senior Discount Notes due 2016; and 
 
•  approximately $101 million will be paid to the Sponsors as a fee in 
connection with the termination of certain advisory agreements 
 
If we do not complete the offering of our Mandatory Convertible Subordinated 
Bonds, we would intend to eliminate the proposed redemption of $215 million in 
aggregate principal amount ($245 million of net proceeds) of our 11.125% 
Senior Discount Notes due 2016. 

The redemptions of the 11.5% Senior Notes due 2016 and 11.625% Senior Notes 
due 2014 will be made pursuant to a provision of the applicable indenture that 
permits us to redeem up to 35% of the aggregate principal amount of such notes 
with the net cash proceeds of certain equity offerings. In each case, we will 
pay accrued and unpaid interest on the notes through the redemption date with 
cash generated from operations. To the extent that the underwriters exercise 
all or a portion of their option to purchase additional shares of our common 
stock or the underwriters in our offering of Mandatory Convertible 
Subordinated Bonds exercise all or a portion of their option to purchase 
additional Mandatory Convertible Subordinated Bonds, the net proceeds received 
will be used to further reduce our existing indebtedness and to pay any 
related fees, premiums and expenses, in such manner as we will subsequently 
determine. A portion of the debt that will be repaid is held by the Sponsors 
and their affiliates as well as affiliates of the underwriters in this 
offering. Pending such application all or a portion of the net proceeds of 
this offering may be invested by us in short-term interest-bearing 
obligations. 

As of September 30, 2010, there was outstanding: 

• $466 million aggregate principal amount ($500 million face amount) of 11.5% 
Senior Notes due 2016, which bear interest at a rate of 11.5% per annum and 
mature on May 1, 2016; 
 
• $306 million aggregate principal amount ($330 million face amount) of 
11.625% Senior Notes due 2014, which bear interest at a rate of 11.625% per 
annum and mature on February 1, 2014; 

• $969 million aggregate principal amount ($1,070 million face amount) of 
12.5% Senior Subordinated Discount Notes due 2016, which currently accrete at 
a rate of 12.5% per annum until reaching par on August 1, 2011, and which 
thereafter bear cash interest at a rate of 12.5% per annum and mature on 
August 1, 2016; and 
 
• €314 million aggregate principal amount (€343 million face amount) of 
11.125% Senior Discount Notes due 2016 , which currently accrete at a rate of 
11.125% per annum until reaching par on August 1, 2011, and which thereafter 
bear interest at a rate of 11.125% per annum and mature on August 1, 2016."
LEAF GROUP LTD.,https://www.nasdaq.com/markets/ipos/company/leaf-group-ltd-710930-64883,https://www.nasdaq.com/markets/ipos/company/leaf-group-ltd-710930-64883,424B4,1/26/2011,https://www.nasdaq.com/markets/ipos/filing.ashx?filingid=7672233,"We estimate that our net proceeds from the sale of 4,500,000 shares of common 
stock in this offering will be approximately $66.5 million, based upon the 
initial public offering price of $17.00 per share, and after deducting 
estimated underwriting discounts and commissions and estimated offering 
expenses that we must pay in connection with this offering. 

If the underwriters option to purchase additional shares in this offering is 
exercised in full, we estimate that our net proceeds will be approximately 
$77.2 million, based upon the initial public offering price of $17.00 per 
share, and after deducting estimated underwriter discounts and commissions and 
estimated offering expenses that we must pay in connection with this 
offering. 

We will not receive any proceeds from the sale of shares of common stock by 
the selling stockholders, including any shares of common stock sold by the 
selling stockholders in connection with the underwriters' exercise of their 
option to purchase additional shares of common stock, although we will bear 
the costs, other than underwriting discounts and commissions, associated with 
the sale of these shares. The selling stockholders may include certain of our 
executive officers and members of our board of directors or entities 
affiliated with or controlled by them. 

We intend to use the net proceeds from this offering for investments in 
content, international expansion, working capital, product development, sales 
and marketing activities, general and administrative matters and capital 
expenditures. We currently anticipate that our aggregate investments in 
content during the year ending December 31, 2011 will range from $50 million 
to $75 million. We intend to fund a portion of these estimated investments 
with the proceeds of the offering, although as of the date of this prospectus, 
we cannot estimate the amount of net proceeds that will be used for the other 
purposes described above. The amounts and timing of our actual expenditures, 
including content investments, will depend on numerous factors, including data 
supporting our predicted internal rates of return, the status of our product 
development efforts, our sales and marketing activities, the amount of cash 
generated or used by our operations, and competitive pressures. We believe 
that we will be able to fund our content investments and other expenditures 
described above through 2011 with our cash flow from operations, our existing 
cash balances and the availability under our revolving credit facility and 
without using the net proceeds from this offering. In addition, as discussed 
under ""Risk Factors—Risks Relating to our Company—We have made and may make 
additional acquisitions that could entail significant execution, integration 
and operational risks,"" we may consider making acquisitions in the future to 
increase the scope of our business domestically and internationally. Our 
management will have broad discretion over the uses of the net proceeds in 
this offering, including the discretion to utilize such proceeds for one or 
more acquisitions. Pending these uses, we intend to invest the net proceeds 
from this offering in short-term, investment-grade interest-bearing securities 
such as money market accounts, certificates of deposit, commercial paper and 
guaranteed obligations of the U.S. government. 

Some of the other principal purposes of this offering are to create a public 
market for our common stock and increase our visibility in the marketplace. 
A public market for our common stock will facilitate future access to public 
equity markets and enhance our ability to use our common stock as a means of 
attracting and retaining key employees and as consideration for acquisitions 
or strategic transactions."
"TIBET PHARMACEUTICALS, INC.",https://www.nasdaq.com/markets/ipos/company/tibet-pharmaceuticals-inc-828647-64188,https://www.nasdaq.com/markets/ipos/company/tibet-pharmaceuticals-inc-828647-64188,424B3,1/18/2011,https://www.nasdaq.com/markets/ipos/filing.ashx?filingid=7660224,"After deducting the estimated placement discount and offering expenses payable 
by us, we expect to receive net proceeds of approximately $12,050,000 from 
this offering if the minimum offering is sold and $14,580,000 if the maximum 
offering is sold. 

We do not have, at this time, a definitive plan to use the proceeds of the 
offering in particular ways. Generally, we intend to use the net proceeds of 
this offering to support and expand YSTP’s operations, with particular 
priority to efforts to expand its production and marketing capabilities as 
well as to strengthen and expand our distribution network. The precise 
amounts and percentage of proceeds we would devote to particular categories 
of activity will depend not only on the total amount of proceeds we generate 
in the offering, but also on prevailing market and business conditions as well 
as on the nature of particular opportunities that may arise from time to time. 
Similarly, the priority of our prospective uses of proceeds will depend on 
business and market conditions are they develop. Accordingly, we reserve the 
right to change the use of proceeds that we presently anticipate.

Nonetheless, based on our preliminary planning, we anticipate that the 
proceeds of a minimum and a maximum offering would be allocated to major 
categories of expense in approximately the following amounts: 

               Minimum Offering (2,500,000 Common shares)

                                                                          Percentage of Net  
Use of Net Proceeds                                   Amount                  Proceeds   

Build Distribution Channel                         $  4,338,000                 36  % 
Brand Awareness, Marketing and Advertising         $  1,687,000                 14  % 
Production Equipment Upgrade                       $  2,530,500                 21  % 
Working Capital, Advance to Distributors           $  2,289,500                 19  % 
Sarbanes-Oxley Compliance-Related ProfessionalFees $  1,205,000                 10  % 
Total                                              $ 12,050,000                100  % 

 
                  Maximum Offering (3,000,000 Common shares)


                                                                        Percentage of Net  
Use of Net Proceeds                                   Amount                  Proceeds 

Build Distribution Channel                          $  6,415,200              44  % 
Brand Awareness, Marketing and Advertising          $  2,478,600              17  % 
Production Equipment Upgrade                        $  2,478,600              17  % 
Working Capital, Advance to Distributors            $  2,187,000              15  % 
Sarbanes-Oxley Compliance-Related ProfessionalFees  $  1,020,600               7  % 
Total                                               $ 14,580,000             100  % 

Our present intent is to allocate relatively higher shares of offering 
proceeds, in the event the offering generates less the maximum proceeds, to 
working capital, distributor advances, and production equipment upgrades. 
Regardless of the amount of proceeds generated, however, the category of 
activity to which we presently plan to devote the largest single share of 
proceeds is to efforts to build our distribution network. 

Our management will have considerable discretion in the application of the 
net proceeds received by us. We reserve the right to re-allocate funds 
tentatively allocated to that purpose to our general working capital. If 
that were to happen, then our management would have significant discretion 
over even more of the net proceeds to be received by our company in this 
offering. You will not have the opportunity, as part of your investment 
decision, to assess whether the proceeds are being used appropriately. You 
must rely on the judgment of our management regarding the application of the 
net proceeds of this offering. The net proceeds may be used for corporate 
purposes that do not improve our efforts to achieve profitability or increase 
our stock price. The net proceeds from this offering may be placed in 
investments that do not produce income or that lose value. 

The proceeds of this offering must be sent back to the China, and the process 
for sending such proceeds back to the China may take several months after the 
closing of this offering. In utilizing the proceeds of this offering in the 
manner described above, as an offshore holding company of our PRC operating 
subsidiaries, we may make loans to our PRC subsidiaries, or we may make 
additional capital contributions to our PRC subsidiaries. Any loans to our 
PRC subsidiaries are subject to PRC regulations. For example, loans by us to 
our subsidiaries in China, which are foreign-invested enterprises, to finance 
their activities cannot exceed statutory limits and must be registered with 
the SAFE. 

We may also decide to finance our subsidiaries by means of capital 
contributions. These capital contributions must be approved by the PRC 
Ministry of Commerce or its local counterpart. We cannot assure you that we 
will be able to obtain these government approvals on a timely basis, if at 
all, with respect to future capital contributions by us to our subsidiaries. 
If we fail to receive such approvals, our ability to use the proceeds of this 
offering and to capitalize our Chinese operations may be negatively affected, 
which could adversely affect our liquidity and our ability to fund and expand 
our business. 

The remittance procedures could take as long as six months to complete. 
Pending use of the net proceeds, we intend to invest our net proceeds in 
short-term, interest bearing, investment-grade obligations. These investments 
may have a material adverse effect on the U.S. federal income tax consequences 
of an investment in our common shares. It is possible that we may become a 
passive foreign investment company for U.S. federal income taxpayers, which 
could result in negative tax consequences to you."
