Name,Overview Url,Use of Proceeds Url,Form,Filing Date,Form Url,Use of Proceeds
HPL TECHNOLOGIES INC,https://www.nasdaq.com/markets/ipos/company/hpl-technologies-inc-86804-13679,https://www.nasdaq.com/markets/ipos/company/hpl-technologies-inc-86804-13679,424B4,7/31/2001,https://www.nasdaq.com/markets/ipos/filing.ashx?filingid=1600750,"We expect the net proceeds from our sale of 6,000,000 shares of common stock to 
be approximately $59.8 million, at the initial public offering price of $11.00 
per share, after deducting underwriting discounts and commissions, and 
estimated offering expenses of $1.5 million payable by us. If the underwriters' 
over-allotment option is exercised in full, we estimate that our net proceeds 
will be approximately $69 million. 

The principal purposes of this offering are to establish a public market for 
our common stock, increase our visibility in the marketplace, facilitate our 
future access to public capital markets, provide liquidity to existing 
stockholders and obtain additional working capital. 

Our management will have broad discretion as to the use of the proceeds from 
this offering. We expect to use the proceeds from this offering for research 
and development, sales and marketing activities, including international 
expansion in Japan, Europe, Taiwan and Singapore, and other general corporate 
purposes. We currently anticipate that our expenditures for research and 
development and for sales and marketing will be approximately $8 million and $9 
million, respectively, in the year ending March 31, 2002, and that 
approximately one-half of the sales and marketing expenditures for fiscal 2002 
will be used for international expansion, including approximately $2 million 
related to opening an office in Japan. The amounts we spend for these purposes 
are subject to our regular evaluation, and our actual expenditures could vary 
significantly from these estimates. A portion of net proceeds may also be used 
to acquire or invest in complementary businesses, technologies or products. 
However, we have no current agreements, arrangements or understandings with 
respect to any acquisitions or investments, and we are not currently engaged 
in negotiations with respect to any acquisitions or investments. 

In addition, under the terms of a secured convertible debenture in the 
principal amount of $1.5 million issued to Applied Materials in February 2000, 
Applied Materials currently has the right to demand repayment of the debenture. 
As a result, we may use a portion of the net proceeds of this offering to repay 
this debenture. The debenture is due on February 15, 2005, bears interest at 8% 
per year and is convertible into shares of common stock at $1.45 per share. 

We may use a portion of the net proceeds of this offering to pay tax-withholding 
obligations we may incur if one of our option holders, Philip Gruebele, 
exercises his non-qualified stock option. We anticipate that Mr. Gruebele will 
exercise his option to purchase up to 1,632,000 shares at an exercise price of 
$0.015 per share prior to its expiration in September 2001, and that, promptly 
after the date of exercise, we will be obligated to remit withholding taxes in 
the amount of approximately 36% of the difference between the then current 
aggregate value of the shares obtained on exercise and the aggregate exercise 
price. If Mr. Gruebele does not deliver sufficient funds to pay the withholding 
taxes then due, we must pay the taxes. If we advance any funds to pay 
withholding taxes for Mr. Gruebele, we will withhold a number of shares 
otherwise deliverable to Mr. Gruebele equal in value to the taxes paid. 

Pending such uses of the net proceeds, we intend to invest them in investment 
grade, interest-bearing securities."
INTERACTIVE LEISURE SYSTEMS,https://www.nasdaq.com/markets/ipos/company/interactive-leisure-systems-81637-11605,https://www.nasdaq.com/markets/ipos/company/interactive-leisure-systems-81637-11605,424B3,7/25/2001,https://www.nasdaq.com/markets/ipos/filing.ashx?filingid=1596754,"As of December 31, 2000 we have in excess of $870,000 in cash. The
following represents our best estimate as to how the proceeds will be expended.
New Medium Enterprises, Inc. reserves the right to redirect any portion of the
funds either amongst the items referred to below or to such other projects of
New Medium Enterprises, Inc. as management considers being in the best interest
of New Medium Enterprises, Inc.

     We are actively pursuing acquisition possibilities in the wireless hardware
sector, which we believe will complement our activities in association with
Broadeo's Internet services. Concurrently we are also actively pursuing
acquisition targets in other industries. Consequently, we are budgeting our
expenses for the next twelve months to allow for cash down payment for an
acquisition and related costs with the hope that we can structure an equity
transaction with a prospective acquisition target.

During the next twelve months, we expect to spend an estimated total of 
$ $300,000 as follows: 

(i) $130,000 for general & administration expenses. Effective in March 2001, 
two of our employees, Eva Beilus and Sam Beilus have agreed to accrue their 
salaries for a period of six months in the amounts of $26,000 and $14,000, 
respectively. New Medium Enterprises, Inc. may reinstate cash salaries at some 
future point in time. 

(ii) $150,000 for research and development of a prototype for the phase 1 
Broadeo video-on-demand hosting service and for business development efforts in 
establishing strategic alliances with suppliers of the key technologies of the 
Broadeo Wireless Local Loop hardware. Stratagram Technology Group Inc., the 
company from which we purchased the Broadeo assets, will lead and oversee all 
of the Broadeo projects with full time on premises technology and business 
consulting services at a fee of $104,000 per year, which is included in the 
$150,000 above. 

(iii) $20,000 for Intellitain Media - Intellitain has hired actors and a 
production firm and has produced a sample preview of its first production, a 
political talk/game show for television in which contestants were questioned on 
their views on political issues of today and debated those views with other 
contestants. The cost of the initial production was approximately $10,000. 
During the next six months, Intellitain plans to edit and cut the video copy 
and to present demos to syndications and broadcasters at an estimated cost of 
an additional five thousand dollars. Intellitain may allocate an additional 
$15,000 to produce an educational game show for children's television channels. 


We are also budgeting in our expenses for the next twelve months to allow for 
$300,000 cash down payment for an acquisition and related costs. 

We are not budgeting any cash for the completion of CodeTrek since 333 Media 
Inc., the company to which we outsourced the development of the software agreed 
to accrue payment for six months in an amount of approximately $200,000. 
Furthermore, we will be seeking to obtain a licensing agreement with a software 
marketing company under a shared royalty arrangement New Medium Enterprises, 
Inc. will not receive any of the proceeds from the sale of shares by the 
Selling Shareholders. However, we may receive up to $12,361,250 only if the 
Warrants are exercised at an average exercise price of $1.00 per Warrant. There 
is no assurance that the Warrants will be exercised and that any proceeds may 
be received from these Warrants. 

Should we succeed in raising funds through the exercise of Warrants, we plan to 
utilize a substantial portion of the funds raised for acquisitions, and our 
activities in the broadband Internet communications sector. 

We believe we have sufficient funds available to operate for next twelve 
months, even without raising additional funds."
PDF SOLUTIONS INC,https://www.nasdaq.com/markets/ipos/company/pdf-solutions-inc-78146-5846,https://www.nasdaq.com/markets/ipos/company/pdf-solutions-inc-78146-5846,424B4,7/27/2001,https://www.nasdaq.com/markets/ipos/filing.ashx?filingid=1599187,"We estimate that the net proceeds to us from the sale of the 4,500,000 shares 
of our common stock pursuant to this offering and the sale of the 500,000 
shares of our common stock in the concurrent private placement will be $55.1 
million, or $62.6 million if the underwriters' over-allotment option is 
exercised in full, at the initial public offering price of $12.00 per share, 
after deducting underwriting discounts and commissions and estimated offering 
expenses. 

We currently intend to use the net proceeds from the offering, in approximate 
percentage terms, as follows: 

- 20-35% for further development of our products, technologies and 
methodologies; 

- 15-30% to increase Design-to-Silicon Yield Solutions capacity; 

- 10-25% for the expansion of our marketing and sales organizations; and 

- 10-55% for working capital and general corporate purposes. 

These operating expenses will be partially offset by the degree to which we 
continue to garner revenues from our ongoing activities. 

The amounts and timing of these expenditures will vary significantly depending 
upon a number of factors, including future revenue growth, if any, competitive 
and technological developments and the amount of cash we generate from 
operations. We may also use a portion of the net proceeds of this offering to 
acquire additional businesses, products and technologies, to acquire additional 
office space, or to establish joint ventures that we believe will complement 
our current or future business. As a result, we will retain broad discretion 
in the allocation of the net proceeds of this offering. Pending the uses 
described above, we intend to invest the net proceeds from this offering in 
short-term, interest-bearing, investment grade securities. We cannot predict 
whether the proceeds will be invested to yield a favorable return. We believe 
our available cash, together with the net proceeds of this offering, will be 
sufficient to meet our capital needs for at least the next 12 months."
"ALLIANCE HEALTHCARE SERVICES, INC",https://www.nasdaq.com/markets/ipos/company/alliance-healthcare-services-inc-6900-14052,https://www.nasdaq.com/markets/ipos/company/alliance-healthcare-services-inc-6900-14052,424B4,7/27/2001,https://www.nasdaq.com/markets/ipos/filing.ashx?filingid=1598428,"We estimate that the net proceeds to us from the sale of 9,375,000 shares of 
our common stock in this offering will be $110.8 million after deducting the 
underwriting discounts and commissions and our estimated offering expenses. If 
the underwriters exercise their over-allotment option in full, we estimate that 
the net proceeds from this offering will be $127.8 million. We estimate that 
the total net proceeds of the offering will be used to repay indebtedness under 
our credit facility currently bearing interest ranging from 6.625% to 7.0625% 
per annum with maturity dates ranging from 2006 to 2008."
MEDCATH CORP,https://www.nasdaq.com/markets/ipos/company/medcath-corp-86106-13022,https://www.nasdaq.com/markets/ipos/company/medcath-corp-86106-13022,424B4,7/24/2001,https://www.nasdaq.com/markets/ipos/filing.ashx?filingid=1595953,"We expect to receive approximately $135.7 million ($156.6 million if the 
underwriters' over-allotment is exercised in full) in net proceeds from the 
sale of our common stock in this offering, after deducting the underwriting 
discounts and commissions and estimated offering expenses, including the 
estimated expenses of officers and directors insurance, payable by us. 

We intend to use the net proceeds: 

- to pay all amounts outstanding under our revolving credit facility, the 
balance of which was $24.7 million at March 31, 2001, 

- to purchase for $25.4 million ownership interests of some of our partners in 
five of our heart hospitals in the exchange, 

- to develop additional heart hospitals, and 

- for working capital and other corporate purposes, including the possible 
acquisition of additional interests in our heart hospitals. 

The foregoing represents our current expectations regarding the use of 
proceeds. The actual amount and timing of some of these expenditures will 
depend on future events and cannot be predicted with certainty. We will have 
broad discretion when allocating a significant portion of the proceeds. Pending 
their application to the intended uses, we will invest the net proceeds in 
short-term investment-grade debt securities. 

We anticipate we will need to reborrow significant amounts under our corporate 
revolving credit facility in the future. The facility provides for $100.0 
million in availability, $10.0 million of which is designated for short-term 
borrowings. Affiliates of Deutsche Banc Alex. Brown Inc. and Banc of America 
Securities LLC, two of the underwriters of this offering, are lenders under our 
corporate revolving credit facility and collectively will receive 37.5% of any 
outstanding amounts we pay under that credit facility. See ""Underwriting."""
NATUS MEDICAL INC,https://www.nasdaq.com/markets/ipos/company/natus-medical-inc-78596-6077,https://www.nasdaq.com/markets/ipos/company/natus-medical-inc-78596-6077,424B4,7/20/2001,https://www.nasdaq.com/markets/ipos/filing.ashx?filingid=1594094,"We will receive net proceeds of approximately $49.2 million from the sale of 
the 5,000,000 shares of common stock we are offering, based on an initial 
public offering price of $11.00 per share and after deducting underwriting 
discounts and commissions and estimated offering expenses payable by us. If the 
underwriters exercise their over-allotment option in full, we will receive net 
proceeds of approximately $56.9 million. The principal purposes of this 
offering are to create a public market for common stock and to attract and 
retain qualified employees by providing them with equity incentives. We 
currently intend to use the net proceeds of this offering as follows: 

. approximately $3.0 million to fund international expansion; 

. approximately $2.0 million to expand our research and development, 
manufacturing and customer service activities; 

. approximately $4.0 million in 2001 on the market launch of our CO-Stat 
products and future new products; 

. approximately $1.1 million in 2001 on fixed assets; 

. approximately $1.5 million to repay the outstanding amounts of our revolving 
bank line of credit upon the closing of this offering; and 

. for working capital. 

In addition, we may use a portion of the net proceeds of this offering for the 
acquisition of complementary businesses, products or technologies. While we 
evaluate these types of opportunities from time to time, there are currently no 
agreements or negotiations with respect to any specific transaction. 

We have not yet determined all of our expected expenditures, and we cannot 
estimate the amounts to be used for each purpose set forth above with any 
degree of certainty. Actual expenditures may vary significantly from our 
estimates. Accordingly, our management will have significant flexibility in 
applying the net proceeds of this offering. Pending use of the net proceeds as 
described above, we intend to invest the net proceeds of this offering in 
short-term, interest-bearing, investment-grade securities."
ACCENTURE PLC,https://www.nasdaq.com/markets/ipos/company/accenture-plc-85587-12816,https://www.nasdaq.com/markets/ipos/company/accenture-plc-85587-12816,424B4,7/20/2001,https://www.nasdaq.com/markets/ipos/filing.ashx?filingid=1593930,"The net proceeds to Accenture Ltd from the offering, at the public offering 
price of $14.50 per Class A common share and after deducting estimated 
underwriting discounts and commissions and estimated offering expenses payable 
by us, will be approximately $1,571 million, or $1,809 million if the 
underwriters exercise their overallotment option in full. 
  
        Accenture Ltd intends to use the net proceeds from the offering to 
subscribe for Accenture SCA Class I common shares. 
  
        Accenture SCA intends to use the proceeds it receives from the issuance 
of its Class I common shares as follows: 
  
 Ÿ  approximately $839 million for costs and expenses incurred in connection 
with our transition to a corporate structure;  

  
 Ÿ  approximately $338 million to repay amounts outstanding under our revolving 
credit facilities; and  

  
 Ÿ  the balance for working capital, which previously was funded by our 
partners, and for general corporate purposes.  

  
        The costs we anticipate incurring in connection with our transition to 
a corporate structure include indirect taxes, such as capital and stamp duty 
imposed on transfers of assets among our subsidiaries; income taxes imposed on 
transfers of assets and liabilities among our subsidiaries; and income taxes 
relating to mandatory changes in tax accounting methods. 
  
        We expect that loans under our revolving credit facilities will be 
provided at the prime rate, or at the London interbank offered rate plus a 
spread which will vary according to a pricing grid, and that these facilities 
will be subject to annual commitment fees. Please see “Management’s Discussion 
and Analysis of Financial Condition and Results of Operations—Liquidity and 
Capital Resources” for a description of the terms of these facilities. 
  
        Pending specific application of the net proceeds, we intend to invest 
them in short-term marketable securities."
ACCENTURE PLC,https://www.nasdaq.com/markets/ipos/company/accenture-plc-85587-12816,https://www.nasdaq.com/markets/ipos/company/accenture-plc-85587-12816,424B4,7/19/2001,https://www.nasdaq.com/markets/ipos/filing.ashx?filingid=1593903,"The net proceeds to Accenture Ltd from the offering, at the public offering 
price of $14.50 per Class A common share and after deducting estimated 
underwriting discounts and commissions and estimated offering expenses payable 
by us, will be approximately $1,571 million, or $1,809 million if the 
underwriters exercise their overallotment option in full. 
  
        Accenture Ltd intends to use the net proceeds from the offering to 
subscribe for Accenture SCA Class I common shares. 
  
        Accenture SCA intends to use the proceeds it receives from the issuance 
of its Class I common shares as follows: 
  
 Ÿ  approximately $839 million for costs and expenses incurred in connection 
with our transition to a corporate structure;  

  
 Ÿ  approximately $338 million to repay amounts outstanding under our revolving 
credit facilities; and  

  
 Ÿ  the balance for working capital, which previously was funded by our 
partners, and for general corporate purposes.  

  
        The costs we anticipate incurring in connection with our transition to 
a corporate structure include indirect taxes, such as capital and stamp duty 
imposed on transfers of assets among our subsidiaries; income taxes imposed on 
transfers of assets and liabilities among our subsidiaries; and income taxes 
relating to mandatory changes in tax accounting methods. 
  
        We expect that loans under our revolving credit facilities will be 
provided at the prime rate, or at the London interbank offered rate plus a 
spread which will vary according to a pricing grid, and that these facilities 
will be subject to annual commitment fees. Please see “Management’s Discussion 
and Analysis of Financial Condition and Results of Operations—Liquidity and 
Capital Resources” for a description of the terms of these facilities. 
  
        Pending specific application of the net proceeds, we intend to invest 
them in short-term marketable securities."
WRIGHT MEDICAL GROUP INC,https://www.nasdaq.com/markets/ipos/company/wright-medical-group-inc-85829-12907,https://www.nasdaq.com/markets/ipos/company/wright-medical-group-inc-85829-12907,424B1,7/13/2001,https://www.nasdaq.com/markets/ipos/filing.ashx?filingid=1590035,"We estimate that the net proceeds from the sale of the 7,500,000 shares of 
common stock that we are offering at the initial public offering price of 
$12.50 per share will be approximately $85.2 million after deducting the 
underwriting discount and estimated offering expenses. We will not receive any 
proceeds from the sale of common stock by Warburg Pincus if the underwriters 
exercise their over-allotment option. 

We anticipate using the net proceeds of the offering to: 

- Repay an aggregate of approximately $38.1 million of our outstanding 
subordinated notes. As of March 31, 2001, we had approximately $45.6 million 
aggregate principal amount of our subordinated notes outstanding, plus accrued 
interest of approximately $5.6 million, of which approximately $41.2 million 
aggregate principal amount was issued in connection with our recapitalization 
and our acquisition of Cremascoli. Additionally, we anticipate using additional 
net offering proceeds to repay interest that will accrue on the outstanding 
subordinated notes from April 1, 2001 through the date of the closing of the 
offering. Accrued interest on the subordinated notes for the three months ended 
June 30, 2001 is anticipated to approximate $1.1 million. The subordinated 
notes bear interest at 10% per year. Amounts outstanding under our subordinated 
notes are due in December 2006. See ""Certain Transactions"" for more information 
on our subordinated notes. Substantially all of our outstanding subordinated 
notes are held by our officers, directors, employees and principal stockholders. 

- Repay an aggregate of approximately $31.7 million of outstanding indebtedness 
(1) which includes approximately $16.9 million of our $65.0 million 
dollar-denominated senior credit facility with a syndicate of banks led by 
JPMorgan, a division of Chase Securities Inc., and (2) the outstanding balance 
of approximately $14.8 million of our E22.5 million euro-denominated senior 
credit facility with a syndicate of banks led by JPMorgan, a division of Chase 
Securities Inc., and Bank of America. We entered into our senior credit 
facilities in connection with our recapitalization and our acquisition of 
Cremascoli. See ""Certain Transactions,"" ""Management's Discussion and Analysis 
of Financial Condition and Results of Operations--Liquidity and Capital 
Resources"" and ""Underwriting"" for more information on our senior credit 
facilities. Upon making these debt payments, we will have approximately 
$40.1 million of outstanding indebtedness remaining related to our 
dollar-denominated senior credit facility. Borrowings under our dollar-denominated 
senior credit facility bear interest at either a prime rate-based rate or 
eurodollar-based rate. As of the date of this prospectus, we have only 
requested eurodollar rate-based loans from our lenders. As of March 31, 2001, 
this interest rate was 8.16%. Borrowings under our euro-denominated senior 
credit facility bear interest at an euro-dollar based rate. As of March 31, 
2001, this interest rate was 5.091%. Amounts outstanding under our 
dollar-denominated senior credit facility come due in December 2005 and amounts 
outstanding under our euro-denominated senior credit facility come due in 
November 2005. 

We plan to use the balance of the proceeds for general corporate purposes, 
including to fund working capital, expansion of our current product offerings 
through research and development and acquisitions of technologies, products and 
companies. We have no present understandings, commitments or agreements with 
respect to any acquisitions. We anticipate our spending on research and 
development to remain consistent as a percentage of net sales with our past 
levels of spending. 

Pending the uses described above, we intend to invest the net proceeds of the 
offering in short-term, investment-grade, interest-bearing securities. See 
""Management's Discussion and Analysis of Financial Condition and Results of 
Operations--Liquidity and Capital Resources"" for additional information 
regarding our sources and uses of capital."
GLOBE BANCORP INC,https://www.nasdaq.com/markets/ipos/company/globe-bancorp-inc-84773-12541,https://www.nasdaq.com/markets/ipos/company/globe-bancorp-inc-84773-12541,424B3,5/29/2001,https://www.nasdaq.com/markets/ipos/filing.ashx?filingid=990273,"We will use the proceeds from the offering as follows: 


                                                                          Percentage of
                                                                          net offering
       Use of                        Amount,             Amount,          proceeds at
       Proceeds                  at the minimum      at the maximum       the maximum
-----------------------------    --------------      --------------       --------------

Loan to our employee                $156,400              $211,600              9.1%
stock ownership plan

Investment in Globe Homestead       $815,000            $1,160,000               50%

General corporate purposes;
possible dividend payments
or stock repurchases                $658,600              $948,400             40.9%



 

The proceeds to be invested in Globe Homestead will be available for general 
corporate purposes."
