Name,Overview Url,Use of Proceeds Url,Form,Filing Date,Form Url,Use of Proceeds
ENERSYS,https://www.nasdaq.com/markets/ipos/company/enersys-635649-39516,https://www.nasdaq.com/markets/ipos/company/enersys-635649-39516,424B1,7/30/2004,https://www.nasdaq.com/markets/ipos/filing.ashx?filingid=3095506,"We estimate that the net proceeds of the sale of the 12,500,000 shares
of common stock that we are selling in this offering will be $140.3 million,
based on the initial public offering price of $12.50 per share, and after
deducting the estimated underwriting discounts and commissions and estimated
offering expenses payable by us. If the underwriters' over-allotment option is
exercised in full, we estimate that we will receive net proceeds of
$162.1 million.

        We currently anticipate that we will use approximately $122.4 million of
the net proceeds to prepay the entire principal, interest and prepayment penalty
due on our $120.0 million senior second lien term loan and approximately
$17.9 million to prepay a portion of the $379.0 million currently outstanding
under our senior secured term loan B. We entered into the $120.0 million senior
second lien term loan and the $380.0 million senior secured term loan B on
March 17, 2004. The principal of the senior second lien term loan is due in a
single installment on March 17, 2012, and bears interest either at a LIBOR rate
plus 5% or a floating base rate determined by the lender plus 4%. The principal
of the senior secured term loan B is subject to scheduled quarterly amortization
of 0.25% of the initial principal amount, payable in arrears, for the first
6.75 years, and 93.25% of the initial principal in the final quarter of the
seventh year, and bears interest either at a LIBOR rate plus a variable interest
rate margin or a floating base rate determined by the lender plus a variable
interest rate margin.

        We used the proceeds of these loans to refinance substantially all of
our existing debt and pay accrued interest in the aggregate amount of
$219.0 million, to pay fees and expenses of $11.0 million in connection with the
new credit facilities and to make a cash payment in the aggregate amount of
$270.0 million of which $258.4 million was distributed to our preferred and
common stockholders, pro rata in accordance with their stockholdings, and
$11.6 million was paid to management in the form of one-time bonuses. The
purpose of the bonuses was to treat management equitably with other
stockholders, by providing for a cash distribution to each individual based on
the aggregate in-the-money value of his or her vested options."
"MORTGAGEIT HOLDINGS, INC.",https://www.nasdaq.com/markets/ipos/company/mortgageit-holdings-inc-628127-38462,https://www.nasdaq.com/markets/ipos/company/mortgageit-holdings-inc-628127-38462,424B1,8/2/2004,https://www.nasdaq.com/markets/ipos/filing.ashx?filingid=3096667,"The table below summarizes certain information relating to the anticipated use
of offering proceeds by us, assuming (i) that all of the shares offered by this
prospectus are sold and (ii) that the underwriters also exercise their
over-allotment option in full. We estimate that approximately 91.85% of the
gross offering proceeds will be available for the purchase of mortgage loans and
mortgage-backed securities, and none of the gross offering proceeds will be paid
by us directly or reimbursed to our affiliates for organizational or offering
expenses. While the estimated use of proceeds set forth in the table below is
believed to be reasonable, this table should be viewed only as an estimate of
the use of proceeds that may be achieved.

                                                                 Offering (with exercise  
                                                                           of             
                                               Offering          over-allotment option)   
                                          -------------------   -------------------------  
                                           Amount     Percent      Amount       Percent   
                                          ---------   -------   ------------   ----------  
                                                      (Dollars in thousands)               
Gross offering proceeds to MortgageIT                                                     
Holdings                                  $ 175,200    100.00 % $    201,480       100.00 %
Less:                                                                                      
  Underwriting discounts and                                                              
  commissions                                10,512      6.00         12,089         6.00  
  Organizational expenses (1)                   250      0.14            250         0.12  
  Offering expenses (2)                         625      0.36            500         0.25  
  Cash to be paid to MortgageIT option                                                    
  holders and stockholders (3)                2,890      1.65          2,890         1.44  
                                          ---------   -------   ------------   ----------  
Net proceeds available for investment     $ 160,923     91.85 % $    185,751        92.19 %
                                          ---------   -------   ------------   ----------  


--------------------------------------------------------------------------------
   º (1) Organizational expenses include entity formation and other various
     organizational expenses.

   º (2) Offering expenses include our legal, accounting, printing and mailing,
     filing, registration/qualification, sales and marketing and other expenses,
     but exclude underwriting discounts and commissions. The amount shown has
     been reduced by $876,000 ($1.0 million if the underwriters exercise their
     overallotment in full) of such expenses, which the underwriters have agreed
     to pay. 

   º (3) Represents cash payments to MortgageIT option holders and certain
     MortgageIT stockholders who either did not submit a vote in connection with
     the reorganization or who did not certify that they were accredited
     investors pursuant to applicable securities laws.

We intend to use the net proceeds of this offering:

   º –> to fund and retain in our portfolio high quality single-family ARM and
     hybrid ARM loans that meet our investment criteria. From time to time, we
     may purchase primarily high quality mortgage-backed securities in order to
     balance our portfolio, particularly in the first year of our operations
     while we focus on expanding our portfolio of originated and retained ARM
     and hybrid ARM loans; and

   º –> for general corporate purposes, including working capital, and for
     potential future acquisitions of other mortgage banking businesses
     (although no acquisitions are specifically being considered at this time).

We may need a significant amount of time to invest fully the available net
proceeds of this offering in our intended investments and to implement fully our
leveraging strategy to increase the total amount of our investments to our
desired level. Initially, we will invest the net proceeds in interest-bearing,
short-term, investment grade securities which are consistent with our intention
to qualify as a REIT. We will not leverage our temporary investment in these
securities. We expect these investments to provide a lower net return than we
hope to achieve from our long-term intended use of the proceeds of this
offering."
VOLTERRA SEMICONDUCTOR CORP,https://www.nasdaq.com/markets/ipos/company/volterra-semiconductor-corp-98511-39549,https://www.nasdaq.com/markets/ipos/company/volterra-semiconductor-corp-98511-39549,424B4,7/29/2004,https://www.nasdaq.com/markets/ipos/filing.ashx?filingid=3090973,"Our net proceeds from the sale of 4,500,000 shares of common stock in
this offering will be approximately $32.0 million, and $37.0 million if the
underwriters exercise their over-allotment option in full, based upon the
initial public offering price of $8.00 per share and after deducting
underwriting discounts and commissions and estimated offering expenses payable
by us. The principal purposes of this offering are to obtain additional capital
and to create a public market for our common stock.

       We plan to use the net proceeds from this offering for general corporate
purposes, including working capital, research and development expenses, general
and administrative expenses and capital expenditures. We may also use a portion
of the net proceeds to fund possible investments in, or acquisitions of,
complementary businesses, products or technologies or in establishing joint
ventures. We have no current agreements or commitments with respect to any
investment, acquisition or joint venture, and we currently are not engaged in
negotiations with respect to any investment, acquisition or joint venture.

       Our management will have broad discretion in the application of the net
proceeds, and investors will be relying on the judgment of our management
regarding the application of the proceeds of this offering. Pending these uses,
we plan to invest the net proceeds in short-term, interest-bearing obligations,
investment grade instruments, certificates of deposit or direct or guaranteed
obligations of the United States."
MANNKIND CORP,https://www.nasdaq.com/markets/ipos/company/mannkind-corp-126000-39232,https://www.nasdaq.com/markets/ipos/company/mannkind-corp-126000-39232,424B4,7/28/2004,https://www.nasdaq.com/markets/ipos/filing.ashx?filingid=3087398,"We estimate that we will receive net proceeds from the sale of shares of our
common stock in this offering of approximately $79.6 million ($91.8 million if
the underwriters exercise their over-allotment option in full) after deducting
underwriting discounts and commissions and estimated offering expenses payable
by us.

We estimate that we will use approximately $58 million of the net proceeds of
this offering to continue the development of our Technosphere Insulin System,
including the continuation of our clinical trial program, and to develop
additional applications for our proprietary Technosphere formulation technology.
We expect, with these proceeds, to complete Phase II trials on Technosphere
Insulin and initiate a Phase III clinical trial. Additionally, our efforts with
respect to our Technosphere Insulin System will include expansion of our
manufacturing operations and quality systems.

We estimate that we will use approximately $12 million of the net proceeds of
this offering to expand our other product development programs, specifically
developing therapies for the treatment of solid-tumor cancers and a variety of
inflammatory and autoimmune diseases. We expect to begin preclinical safety
tests for a cancer product candidate later this year, with the goal of
commencing clinical trials in 2005.

We intend to use the balance of the net proceeds of this offering to fund
operations, to provide working capital and for other general corporate purposes,
which may include in-licensing or acquiring additional technologies. We have no
current plans, agreements or commitments with respect to any future acquisitions
or in-licensing, and we are not currently engaged in any negotiations with
respect to any transactions of that nature.

As of the date of this prospectus, we cannot specify with certainty all of the
particular uses for the net proceeds to be received upon the completion of this
offering. Accordingly, our management will have broad discretion in the
application of the net proceeds, and investors will be relying on the judgment
of our management regarding the application of the proceeds of this offering.
Pending these uses, we plan to invest the net proceeds in short-term,
interest-bearing obligations, investment-grade instruments, certificates of
deposit or direct or guaranteed obligations of the United States. The goal with
respect to the investment of these net proceeds is capital preservation and
liquidity so that funds are readily available to fund our research and
development operations. On December 12, 2003, our board of directors adopted our
written investment policy. The investment policy imposes restrictions on our
investments in order to ensure that we preserve our principal and maintain our
liquidity. Any investment of the net proceeds from this offering will be made in
accordance with the terms of our investment policy."
GRAMERCY PROPERTY TRUST INC.,https://www.nasdaq.com/markets/ipos/company/gramercy-property-trust-inc-632021-39042,https://www.nasdaq.com/markets/ipos/company/gramercy-property-trust-inc-632021-39042,424B2,7/28/2004,https://www.nasdaq.com/markets/ipos/filing.ashx?filingid=3088844,"We estimate that the net proceeds from our sale of 12,500,000 shares of
common stock in this offering, at an assumed initial public offering price of
$15.00 per share will be approximately $172.9 million, after deducting the
underwriting discount and other estimated offering expenses, including a
$1.8 million reimbursement to SL Green for organization and offering expenses
incurred on our behalf and an additional $800,000 to reimburse SL Green for a
consulting fee of $400,000 to be paid by SL Green to each of Messrs. Foley and
Hall upon completion of this offering. If the underwriters exercise their
over-allotment option in full, we estimate that the net proceeds after deducting
the underwriting discount and other offering expenses, of the sale of common
stock by us, will be approximately $199.6 million. No underwriting discounts or
commissions are payable in connection with the sale of shares to SL Green.

        We intend to use substantially all the net proceeds of this offering to
make investments in commercial real estate-related loans and securities and for
general corporate purposes, including financing and operating expenses and other
expenses of the Company. Until appropriate investments can be identified, we
intend to invest the net proceeds of the offering temporarily in readily
marketable interest-bearing securities consistent with our intention to qualify
as a REIT, or we may hold cash."
"EDGEWAVE, INC.",https://www.nasdaq.com/markets/ipos/company/edgewave-inc-632572-39133,https://www.nasdaq.com/markets/ipos/company/edgewave-inc-632572-39133,424B3,7/29/2004,https://www.nasdaq.com/markets/ipos/filing.ashx?filingid=3090287,"We estimate that the net proceeds of this offering will be as set forth in the
following table:

 

                                                             Without             
                                                          Over-Allotment             Over-Allotment     
                                                              Option                Option Exercised    
                                                          --------------         -----------------------
Gross proceeds                                               $21,600,000                     $24,840,000
                                                                         
Offering expenses                                                                                       
                                                                         
Underwriting discount (6.5% of gross proceeds)                 1,404,000                       1,614,600
                                                                         
Underwriting non-accountable expense allowance (3%                               
of gross proceeds)                                               648,000                         648,000
Legal fees and expenses (including blue sky                                      
services and expenses)                                           260,000                         260,000
Miscellaneous expenses                                            27,000                          27,000
Printing and engraving expenses                                   37,000                          37,000
Accounting fees and expenses                                      20,000                          20,000
NASD registration fee                                              8,500                           8,500
SEC registration fee                                              10,300                          10,300
                                                                         
Net proceeds                                                                                            
Held in trust                                                 18,360,000                      21,114,000
Not held in trust                                                825,200                       1,100,600
                                                          --------------         -----------------------
Total net proceeds                                           $19,185,200                     $22,214,600
                                                          --------------         -----------------------


Use of net proceeds not held in trust                                                                       
Payment of administrative fee to Sand Hill                                                                
Security, LLC $7,500 per month                         $ 180,000      (21.8 )%     $   180,000      (16.4 )%
Legal, accounting and other expenses attendant to                                                         
the due diligence investigations, structuring and                                                         
negotiation of a business combination                    250,000      (30.3 )%         250,000      (22.7 )%
Due diligence of prospective target businesses           100,000      (12.1 )%         100,000       (9.1 )%
Legal and accounting fees relating to SEC                                                                 
reporting obligations                                     75,000       (9.0 )%          75,000       (6.8 )%
Working capital to cover miscellaneous expenses,                                                          
D&O Insurance and reserves                               220,200      (26.6 )%         495,600      (45.0 )%
                                                       - -------     ------ --     - ---------     ------ --
Total                                                  $ 825,200     (100.0 )%     $ 1,100,600     (100.0 )%
                                                       - -------     ------ --     - ---------     ------ --


 

$18,360,000 or $21,114,000 if the underwriters’ over-allotment option is
exercised in full, of net proceeds will be placed in a trust fund maintained by
American Stock Transfer & Trust Company, New York, New York, as trustee. The
proceeds will not be released from the trust fund until the earlier of the
completion of a business combination or our liquidation. The proceeds held in
the trust fund may be used as consideration to pay the sellers of a target
business with which we ultimately complete a business combination. Any amounts
not paid as consideration to the sellers of the target business may be used to
finance operations of the target business or to effect other acquisitions, as
determined by our board of directors at that time.

 

The payment to Sand Hill Security, LLC, an affiliate of our directors and
executive officers, of a monthly fee of $7,500 is for general and administrative
services including office space, utilities, and secretarial support. Although
the monthly rents and fees was arbitrarily arrived at, we believe, based on
rents and fees for similar services in the Menlo Park, California area, that the
fees charged by Sand Hill Security, LLC is at least as favorable as we could
have obtained from an unaffiliated person.

 

We intend to use the excess working capital shown above for director and officer
liability insurance premiums with the balance being held in reserve in the event
that due diligence, legal, accounting, and other
expenses of structuring and negotiating business combinations exceed our
estimates, as well as for reimbursement of any out-of-pocket expenses incurred
by our existing stockholders in connection with activities on our behalf as
described below.

 

To the extent that our capital stock is used in whole or in part as
consideration to effect a business combination, the proceeds held in the trust
fund as well as any other net proceeds not expended will be used to finance the
operations of the target business.

 

Sand Hill Security, LLC, an affiliate of our directors and executive officers,
has entered into a revolving credit agreement with us in the amount of $60,000.
Advances under the credit facility will be used to pay a portion of the expenses
of this offering referenced in the line item above for SEC registration fee,
NASD registration fee and legal fees and expenses. The loan will be payable
without interest on the later of July 31, 2004, or the consummation of this
offering. The loan will be repaid out of the net proceeds of this offering.

 

The net proceeds of this offering not held in the trust fund and not immediately
required for the purposes set forth above will be invested in general debt
obligations of the United States Government or other high-quality, short-term
interest-bearing investments so that we are not deemed to be an investment
company under the Investment Company Act.

 

We believe that, upon consummation of this offering, we will have sufficient
available funds to operate for at least the next 24 months, assuming that a
business combination is not consummated during that time.

 

Commencing on the effective date of this prospectus through the consummation of
the acquisition of a target business, we will pay Sand Hill Security, LLC the
fee described above. Other than this $7,500 per month administrative fee, no
compensation of any kind (including finder’s and consulting fees) will be paid
to any of our existing stockholders, or any of their affiliates, for services
rendered to us prior to or in connection with the consummation of the business
combination. However, our existing stockholders will receive reimbursement for
any out-of-pocket expenses incurred by them in connection with activities on our
behalf, such as identifying potential target businesses, attending management or
board meetings, and performing due diligence on suitable business combinations.

 

Since the role of present directors and management after a business combination
is uncertain, we have no ability to determine what remuneration, if any, will be
paid to those persons after a business combination.

 

A public stockholder will be entitled to receive funds from the trust fund
(including interest earned on his, her or its portion of the trust fund) only in
the event of our liquidation or if that public stockholder were to seek to
convert such shares into cash in connection with a business combination which
the public stockholder voted against and which we actually consummate. In no
other circumstances will a public stockholder have any right or interest of any
kind to or in the trust fund."
TOP SHIPS INC.,https://www.nasdaq.com/markets/ipos/company/top-ships-inc-642334-40356,https://www.nasdaq.com/markets/ipos/company/top-ships-inc-642334-40356,424B3,7/26/2004,https://www.nasdaq.com/markets/ipos/filing.ashx?filingid=3082810,"The net proceeds of this offering are approximately $124.0 million after
deducting the underwriting discount and the estimated expenses related to this
offering. We intend to use approximately $118.9 million of the net proceeds to
acquire the Identified Tankers and approximately $5.1 million for working
capital and general corporate purposes. We will not receive any proceeds from
the sale of shares by the selling shareholder. If we cannot complete the
purchase of the Identified Tankers, we may use the proceeds of this offering to
purchase other vessels or for general corporate purposes."
LUMERA CORP,https://www.nasdaq.com/markets/ipos/company/lumera-corp-163841-39568,https://www.nasdaq.com/markets/ipos/company/lumera-corp-163841-39568,424B1,7/23/2004,https://www.nasdaq.com/markets/ipos/filing.ashx?filingid=3081527,"We estimate our net proceeds from the sale of our common stock in this offering
will be approximately $37.4 million, or approximately $43.2 million if the
underwriters’ over-allotment option is exercised in full, after deducting the
underwriting discount and estimated offering expenses.

 

We intend to use the net proceeds we receive from this offering for the
following purposes:

 

  •   facilities upgrades and expansion;


 

  •   payment of up to $2,450,000 to holders of our outstanding     
        convertible debt, which has an interest rate of 6.5% per year 
        and is payable on demand upon completion of this offering;    


 

  •   payment of $200,000 pursuant to our licensing agreement with     
        Arizona Microsystems;                                            


 

  •   funding our operating losses;


 

  •   payment of $100,000 to Mr. Rutkowski for his advisory       
        services to the Company; and                                


 

  •   general corporate and working capital purposes.


 

The amounts and timing of our actual expenditures for each purpose may vary
significantly depending upon numerous factors, including availability of funding
from external sources and the amount of cash, if any, we generate from
operations. The amount of payment on the unconverted convertible debt cannot be
determined at this time. The maximum amount payable if none of the holders
converts is approximately $2,450,000. The convertible promissory notes are
convertible at the option of the holder. We have sent a notice to holders of
these notes explaining their right to convert or to accept payment, but we do
not expect to have precise information prior to completion of this offering as
to which holders intend to convert their notes. The notes are convertible into
common stock at the lesser of $6.00 per share or the initial public offering
price per share.

 

We may find it necessary or advisable to use portions of the net proceeds we
receive from this offering for other purposes, and we will have broad discretion
in applying the net proceeds of this offering. Pending the uses described above,
we intend to invest the net proceeds of this offering in short-term,
investment-grade interest-bearing securities."
AUXILIUM PHARMACEUTICALS INC,https://www.nasdaq.com/markets/ipos/company/auxilium-pharmaceuticals-inc-377463-39050,https://www.nasdaq.com/markets/ipos/company/auxilium-pharmaceuticals-inc-377463-39050,424B4,7/26/2004,https://www.nasdaq.com/markets/ipos/filing.ashx?filingid=3082770,"We estimate that our net proceeds from the sale of the shares of our common
stock in this offering will be approximately $36.6 million after deducting
underwriting discounts and commissions and estimated offering expenses payable
by us. If the underwriters exercise their over-allotment option in full, we
estimate that our net proceeds will be approximately $42.4 million.

 

The principal purposes of this offering are to obtain additional capital,
establish a public market for our common stock and to facilitate our future
access to the public capital markets. We anticipate that we will use the net
proceeds of this offering to further develop and commercialize our products and
product candidates, although we anticipate that we will have to raise additional
funds, partner with other parties or make other arrangements to take our
development stage product candidates to U.S. regulatory approval filings. We
intend to use the net proceeds from this offering as follows:

 

    •   approximately $17.0 million to fund further commercialization of    
        Testim, including sales, marketing and Phase IV studies;            


 

    •   approximately $14.0 million for future milestone payments and    
        costs associated with clinical studies in connection with the    
        development of AA4500 for Peyronie’s disease, which we anticipate
        will take the product candidate to initiation of Phase III       
        studies; and                                                     


 

    •   approximately $5.2 million to fund clinical studies in connection
        with the development of an androgen replacement film and an      
        overactive bladder film, with approximately $4.2 million being   
        spent on androgen replacement film and approximately $1.0 million
        being spent on overactive bladder film, which we anticipate will 
        enable us to take the androgen replacement film product candidate
        into Phase III and take the overactive bladder film through Phase
        I.                                                               


 

We anticipate that we will use the remaining net proceeds of this offering for
working capital and general corporate purposes.

 

As of the date of this prospectus, we cannot specify with certainty all of the
particular uses for the net proceeds from this offering. The amounts and timing
of our actual expenditures may vary significantly from our expectations
depending upon numerous factors, including the progress of our research,
development and commercialization efforts, the progress of our clinical trials,
and our operating costs and capital expenditures. Accordingly, we will retain
the discretion to allocate the net proceeds of this offering among the
identified uses described above, as well as to acquire or in-license additional
product candidates or approved products. We have no present understandings,
commitments or agreements with respect to any acquisitions, investments or joint
ventures. We reserve the right to change the allocation of the net proceeds
among the uses described above as a result of contingencies such as the progress
and results of our clinical trials and our research and development activities,
the results of our commercialization efforts, competitive developments and our
manufacturing requirements.

 

Pending use of the proceeds from this offering, we intend to invest the proceeds
in a variety of capital preservation investments, including short-term,
investment-grade, interest-bearing instruments."
BUCYRUS INTERNATIONAL INC,https://www.nasdaq.com/markets/ipos/company/bucyrus-international-inc-19990-38839,https://www.nasdaq.com/markets/ipos/company/bucyrus-international-inc-19990-38839,424B1,7/23/2004,https://www.nasdaq.com/markets/ipos/filing.ashx?filingid=3080779,"Our net proceeds from the sale by us of 7,941,177 shares of Class A
common stock in this offering are estimated to be approximately $129.9 million,
based upon the initial public offering price of $18.00 per share, after
deducting estimated underwriting discounts and commissions and the estimated
offering expenses, which are payable by us. We will not receive any of the
proceeds from the sale of shares by AIP/BI in this offering, including any
shares sold as a result of the underwriters' exercise of their over-allotment
option.

        We anticipate using the net proceeds to us from this offering together
with $100.0 million from our new senior secured credit facility as follows (as
if the proceeds were applied as of March 31, 2004):

       
        º approximately $154.9 million to redeem debt in connection with the
          retirement of all of our 9-3/4% Senior Notes due 2007, or Senior Notes
          (approximately $78.1 million of which will be paid to the Fund or its
          affiliates), including the full principal amount of and applicable
          call premium on the Senior Notes;

        
        º approximately $23.7 million to pay deferred interest due on the Senior
          Notes held by Holdings;

       
        º approximately $6.4 million to pay all amounts we owe to AIP under the
          Management Services Agreement, which will be terminated prior to this
          offering;

    
        º approximately $4.6 million to pay accrued interest on the Senior Notes
          and expenses in connection with the new senior secured credit facility
          ($0.3 million of which will be paid to the Fund and its affiliates);

    
        º approximately $35.1 million to repay indebtedness under our existing
          senior secured credit facility, which will be terminated upon the
          completion of this offering. Our existing senior secured credit
          facility matures on January 8, 2005 and outstanding borrowings bear
          interest at a floating rate equal to either the prime rate plus an
          applicable margin (2% to 2.25%) or LIBOR plus an applicable margin
          (3.5% to 3.75%); and

    
        º the balance of approximately $5.2 million will be used for general
          corporate purposes."
