Name,Overview Url,Use of Proceeds Url,Form,Filing Date,Form Url,Use of Proceeds
ACCRUE SOFTWARE INC,https://www.nasdaq.com/markets/ipos/company/accrue-software-inc-5087-4379,https://www.nasdaq.com/markets/ipos/company/accrue-software-inc-5087-4379,424B4,8/2/1999,https://www.nasdaq.com/markets/ipos/filing.ashx?filingid=792970,"Our net proceeds from the sale of the 3,900,000 shares of common stock we are 
offering are estimated to be $35.6 million, or $41.0 million if the 
underwriters' option to purchase additional shares is exercised in full, based 
on an initial public offering price of $10.00 per share and after deducting 
underwriting discounts and commissions and estimated offering expenses. We 
currently expect to use the net proceeds primarily for working capital and 
general corporate purposes, including funding product development and expanding 
our sales and marketing organization. We have not yet determined the actual 
expected expenditures and thus cannot estimate the amounts to be used for each 
of these purposes. The amounts and timing of these expenditures will vary 
depending on a number of factors, including the amount of cash generated by our 
operations, competitive and technological developments and the rate of growth, 
if any, of our business. In addition, we may use a portion of the net proceeds 
for further development of our product lines through acquisitions of products, 
technologies and businesses. Accordingly, although we have no present 
commitments or agreements with respect to any such acquisitions, management 
will have significant discretion in applying the net proceeds of this offering. 
Pending such uses, we will invest the net proceeds in short-term, investment 
grade, interest-bearing securities."
AIRONET WIRELESS COMMUNICATIONS INC,https://www.nasdaq.com/markets/ipos/company/aironet-wireless-communications-inc-10320-4960,https://www.nasdaq.com/markets/ipos/company/aironet-wireless-communications-inc-10320-4960,424B1,8/2/1999,https://www.nasdaq.com/markets/ipos/filing.ashx?filingid=491821,"Our net proceeds from the offering is $38.9 million after deducting 
underwriting discounts and commissions and estimated offering expenses that we
 will pay from the proceeds. We will not receive any proceeds from the sale of
 shares offered by Telxon, the selling stockholder. We intend to use the proceeds
 of this offering in part to repay our outstanding debt under our $5.0 million
 working capital credit line with Huntington National Bank, of approximately 
$2.5 million as of March 31, 1999. This debt currently bears interest at either
 the bank's prime rate or London Interbank Overnight Rate plus 2% annually, and
 the credit line expires on July 1, 2000. This debt was used for working capital 
and to repay amounts we owed Telxon for working capital advances. We have not
 identified any other specific expenditures which will be made with the net 
proceeds from this offering, but we expect to use the proceeds for general 
corporate purposes, which may include: 
- expansion of our engineering organization and product development programs; 
- expansion of our marketing and sales capabilities; 
- expansion of our general and administrative functions; 
- investment in complementary technology through licensing arrangements and otherwise; and 
- working capital. 
Pending the uses described above, we intend to invest our net proceeds from this
 offering in short-term, interest-bearing, investment grade securities."
BIOPURE CORP,https://www.nasdaq.com/markets/ipos/company/biopure-corp-4058-4709,https://www.nasdaq.com/markets/ipos/company/biopure-corp-4058-4709,424B4,7/30/1999,https://www.nasdaq.com/markets/ipos/filing.ashx?filingid=63216,"The net proceeds we will receive from the sale of the 3,500,000 shares of class 
A common stock offered by us are estimated to be $37,887,500, or $43,746,500 if 
the underwriters' over-allotment option is exercised in full, after deducting 
the underwriting discounts and estimated offering expenses payable by us. 

We currently intend to use the net proceeds of this offering as follows: 

- $4.5 million to repay the principal amount of our loan from Pharmacia & 
Upjohn, Inc., which bears interest at the prime rate, 8.0% per annum at July 
15, 1999, and is payable in quarterly installments ending October 1, 2001; 

- $4.0 million to repurchase 1,694,273 shares of our class A common stock from 
a stockholder; and 

- the balance of $29.4 million for general corporate purposes, including 
approximately $22.0 million for clinical trials for Hemopure, $15.0 million of 
which is for the completion of our pivotal Phase III trial, and $1.0 million 
for capital expenditures. 

Pending such uses, we intend to invest the proceeds in short-term, investment-
grade securities. Although we do not contemplate any changes in the use of 
proceeds, we may adjust the amounts shown among the uses indicated above or use 
portions of the net proceeds for other purposes."
DIGEX INC/DE,https://www.nasdaq.com/markets/ipos/company/digex-incde-7407-5394,https://www.nasdaq.com/markets/ipos/company/digex-incde-7407-5394,424B4,7/30/1999,https://www.nasdaq.com/markets/ipos/filing.ashx?filingid=646550,"We estimate the net proceeds from the sale of the 10,000,000 shares of Class A 
Common Stock we are offering will be approximately $156.3 million, at the 
initial public offering price of $17.00 per share and after deducting the 
estimated underwriting discounts and commissions and estimated offering 
expenses. If the underwriters' over-allotment option is exercised in full, we 
estimate such net proceeds will be approximately $180.0 million. 

Under the terms of Intermedia's indentures, described under ""Risk Factors-- 
Digex is controlled by Intermedia,"" we will be required to use all of the net 
proceeds of this offering to purchase Telecommunications Related Assets. 
Telecommunications Related Assets mean assets used in connection with the 
business of: (1) transmitting, or providing services relating to the 
transmission of, voice, video or data through owned or leased transmission 
facilities; (2) creating, developing and marketing communications related 
network equipment, software and other devices for use relating to (1); or (3) 
evaluating, participating in or pursuing any other activity or opportunity that 
is related to those identified in (1) or (2); all as determined in good faith 
by the board of directors of Intermedia. We intend to use approximately $95.1 
million of the net proceeds to continue to expand and enhance our data center 
infrastructure. We have entered into a letter agreement with Intermedia 
pursuant to which Intermedia will purchase from us, at our cost, some of the 
Telecommunications Related Assets purchased with the net proceeds of this 
offering. Intermedia is expected to pay us for these Telecommunications Related 
Assets to the extent necessary with funds not subject to restrictions under the 
Intermedia indentures that we will use for working capital purposes and to fund 
operating losses. The amounts actually expended for such capital expenditures 
and working capital purposes may vary significantly, depending on a number of 
factors, including our future revenues and Intermedia's availability of funds. 

A portion of the net proceeds may also be used to acquire or invest in 
complementary businesses, technologies, product lines or products. We have no 
current plans, agreements or commitments with respect to any such acquisition, 
and we are not currently engaged in any negotiations with respect to any such 
transaction. Pending use of the net proceeds of this offering, we intend to 
invest the net proceeds in short-term, interest-bearing, investment grade 
securities."
MIIX GROUP INC,https://www.nasdaq.com/markets/ipos/company/miix-group-inc-4084-4412,https://www.nasdaq.com/markets/ipos/company/miix-group-inc-4084-4412,424B4,7/30/1999,https://www.nasdaq.com/markets/ipos/filing.ashx?filingid=1570772,"The principal purpose of the Offering is to enhance the liquidity of the shares 
of Common Stock to be received by the Distributees as part of the 
Reorganization. The principal purposes of the Reorganization are to enhance the 
Company's strategic and financial flexibility, and to provide Distributees with 
marketable stock in The MIIX Group. The net proceeds to the Company from the 
sale of Common Stock in the Offering is estimated to be approximately $32 
million after deducting the underwriting discount and the other expenses of the 
Company in connection with the Reorganization and the Offering. The net 
proceeds of the Offering will be used for general corporate purposes which may 
include, without limitation, capitalizing the Company's subsidiaries in order 
to support their continued growth and for financing potential acquisitions in 
the insurance industry and other industries related to the Company's lines of 
business. Until a specific use of proceeds is determined, the Company will 
invest such funds. The Company will not receive any proceeds from the issuance 
of the Common Stock to Distributees pursuant to the Reorganization."
NETIQ CORP,https://www.nasdaq.com/markets/ipos/company/netiq-corp-8320-5044,https://www.nasdaq.com/markets/ipos/company/netiq-corp-8320-5044,424B4,7/30/1999,https://www.nasdaq.com/markets/ipos/filing.ashx?filingid=845307,"We will receive net proceeds of $35,135,000 from the sale of 3,000,000 shares 
of common stock at the initial public offering price of $13.00 per share after 
deducting underwriting commissions, discounts and estimated expenses. 

The principal purposes of this offering are to create a public market for our 
common stock and to raise working capital. As of the date of this prospectus, 
we have no specific plans regarding the use of the net proceeds of this 
offering other than for general corporate purposes. Pending such uses, we 
intend to invest the net proceeds of the initial public offering in investment 
grade, interest-bearing securities. We may use the proceeds of the offering for 
potential strategic investments or acquisitions that complement our products, 
services, technologies or distribution channels. However, we do not currently 
have any plans to make any such strategic investments or acquisitions. 

Upon the completion of this offering we will pay approximately $1.8 million to 
satisfy our outstanding loan obligation to Compuware which will become due upon 
completion of this offering. In addition, approximately $3.3 million of the 
loan obligation to Compuware will be cancelled in connection with Compuware's 
exercise of their warrant to purchase 280,025 shares of common stock at a 
purchase price of $11.70 per share, 90% of the public offering price of $13.00 
per share, which exercise will be effective upon completion of the offering. 
The Compuware loan was made and the Compuware warrant was issued in connection 
with a settlement agreement we entered into with Compuware in March 1999. For a 
more complete description of the Compuware loan, the Compuware warrant, the 
Compuware settlement agreement and a discussion of our liquidity position, see 
""Management's Discussion and Analysis of Financial Condition and Results of 
Operations"" beginning on page 21 of this prospectus."
N2H2 INC,https://www.nasdaq.com/markets/ipos/company/n2h2-inc-1097-4326,https://www.nasdaq.com/markets/ipos/company/n2h2-inc-1097-4326,424B4,8/2/1999,https://www.nasdaq.com/markets/ipos/filing.ashx?filingid=547519,"Our net proceeds from the sale of the 4,950,000 shares of common stock offered 
by us will be approximately $59.2 million based on the initial public offering 
price of $13.00 per share and after deducting underwriting discounts and 
commissions and offering expenses payable by us. If the underwriters exercise 
the over-allotment option in full, our net proceeds will be $67.4 million. See 
""Underwriting."" We will not receive any proceeds from the sale of common stock 
by the selling shareholders. 

We plan to use the net proceeds of this offering for working capital and 
general corporate purposes. We estimate that these will include, but may not be 
limited to, the following: 

- approximately $16.5 million for increased domestic and international sales 
and marketing expenditures, 

- approximately $8.5 million for increased research and development 
expenditures, 

- approximately $14.0 million as general working capital and 

- approximately $20.0 million for capital expenditures made in the ordinary 
course of business, including approximately $8.0 million for filtering servers 
and approximately $10.0 million for enhancement of Searchopolis. 

We may also use a portion of the net proceeds for acquisitions of businesses, 
products and technologies or the establishment of joint ventures that are 
complementary to our current and future business. From time to time we evaluate 
specific businesses, products or technologies that we may acquire, but there 
are no current agreements or understandings with respect to any such 
transactions. 

This represents our current intentions regarding use of the net proceeds from 
this offering. Future events, as well as changes in economic, regulatory or 
competitive conditions in our business may result in our making changes in the 
use of these proceeds. Our management has broad discretion as to the allocation 
of the net proceeds of this offering. See ""Risk Factors -- Our Management Has 
Broad Discretion Over the Use of Proceeds from this Offering"" for a discussion 
of risks associated with our use of the proceeds. 

Until we use the net proceeds of the offering, we will invest the funds in 
short-term, investment grade, interest bearing securities."
VIRNETX HOLDING CORP,https://www.nasdaq.com/markets/ipos/company/virnetx-holding-corp-985-4933,https://www.nasdaq.com/markets/ipos/company/virnetx-holding-corp-985-4933,424B3,8/3/1999,https://www.nasdaq.com/markets/ipos/filing.ashx?filingid=677976,"Based on an assumed public offering price of $5.25 per unit, we expect that net 
proceeds from the sale of the 950,000 units sold in this offering will be 
approximately $4,140,000, or $4,791,000 if the underwriter's over-allotment 
option is exercised in full. 

We intend to use the net proceeds approximately as indicated in the following 
table. 


                        APPLICATION                             AMOUNT      %
                        -----------                           ----------   ---
Research and development of Web products....................  $1,900,000    46%
Enhancements to existing Internet and application
  products..................................................     600,000    14%
Marketing and sales.........................................     950,000    23%
Intellectual property protection............................     150,000     4%
Repayment of bank line of credit............................     250,000     6%
Repayment of short-term loan................................     175,000     4%
Other general corporate purposes including working
  capital...................................................     115,000     3%
                                                              ----------   ---
                                                              $4,140,000   100%
                                                              ==========   ===


 

We expect to spend up to $1,900,000 over the next 12 to 18 months for research 
and development of our Web products. Most of these funds will be used to hire 
and train engineers and programming staff experienced in developing Internet 
and Web-based software products. We also expect to spend up to $600,000 during 
the same period to hire additional staff who will be mainly devoted to making 
ongoing refinements and enhancements to our existing products. We have budgeted 
$950,000 to expand our marketing and sales efforts by 

- increasing amounts devoted to advertising within trade and industry magazines 
and other print media, and 

- hiring up to 15 additional persons who will engage in business development,
 sales, and customer support. 

We expect to spend up to $150,000 for intellectual property protection over the 
next 12 to 18 months. We anticipate that most of this amount will be spent for 
legal fees and costs in connection with 

- domestic and foreign applications for patents on portions of our technology 
which may be patentable, 

- trademarks, servicemarks and copyrights. 

As of July 1, 1999 we had fully utilized our $250,000 bank credit line. The 
credit line bears interest at 10% per year, is due August 1, 1999, is 
guaranteed by Glenn P. Russell, our president, and is collateralized by our 
accounts receivable. We used the proceeds of this credit line for general 
corporate purposes and working capital. 

In July 1999 we obtained a commitment for a short-term loan of up to $200,000 
from Spencer Edwards, Inc., our underwriter. As of July 15, 1999 the 
underwriter has advanced us $175,000 which we have used for general corporate 
purposes and working capital. The loan bears interest at 10% per year and is 
payable on the earlier of either October 6, 1999 or our receipt of the proceeds 
from this offering. 

We may acquire or invest in complementary businesses, technologies, services or 
products and a portion of the net proceeds currently allocated to other 
corporate purposes including working capital may be used for such acquisitions 
or investments. However, we currently have no understandings, commitments or 
agreements for any material acquisition or investment. 
The description above represents our best estimate of the uses of the net 
proceeds to be received in this offering, based on current planning and 
business conditions. The precise allocation of funds among the uses described 
above will depend on 

- the amount of cash generated by our operations, 

- future technological developments, 

- the competitive climate in which we operate, and 

- the emergence of future opportunities. 

We believe that our existing capital resources and the net proceeds of this 
offering will be sufficient to maintain current and planned operations for a 
period of at least 18 months from the date of this prospectus. Net proceeds not 
immediately required for the purposes described above will be invested 
principally in investment grade, interest-bearing securities."
WATCHGUARD TECHNOLOGIES INC,https://www.nasdaq.com/markets/ipos/company/watchguard-technologies-inc-4327-5039,https://www.nasdaq.com/markets/ipos/company/watchguard-technologies-inc-4327-5039,424B4,7/30/1999,https://www.nasdaq.com/markets/ipos/filing.ashx?filingid=176031,"We expect to receive approximately $41.1 million in net proceeds from the sale 
of the 3,500,000 shares of common stock sold by us in this offering, at the 
initial public offering price of $13.00 per share, and after deducting 
underwriting discounts and commissions and estimated expenses to be paid by us. 
We will not receive any proceeds from any shares sold by the selling 
stockholders. 

We will use approximately $3.0 million of the net proceeds from this offering 
to repay all debt to entities affiliated with Matrix IV Management Co., L.P., 
OVMC III, L.P. and OVMC IV, LLC. As of June 30, 1999, the outstanding principal 
balance on this loan was $3.0 million. This debt matures on March 9, 2000 and 
bears interest at the rate of 6% per year. 

In addition, we will use up to $4.25 million of the net proceeds to repay our 
bridge loan facility with Silicon Valley Bank. As of June 30, 1999, the 
outstanding principal balance on this loan facility was $3.6 million, but we 
may borrow the remaining $650,000 available under this loan facility before the 
completion of this offering. This debt matures on the earlier of the closing 
date of our initial public offering or August 26, 1999 and bears interest at 
prime plus 2%, which was 9.75% as of June 30, 1999. 

We intend to use the remainder of the net proceeds primarily for additional 
working capital and other general corporate purposes. The amounts that we 
actually spend for working capital purposes will vary significantly depending 
on a number of factors, including any future revenue growth, the amount of cash 
we generate from operations and the progress of our product development 
efforts. Although we have no present plans, agreements or proposals to do so, 
we may also use a portion of the net proceeds to license or acquire new 
products or technologies or to acquire or invest in businesses complementary to 
our own. As a result, we will retain broad discretion in allocating the net 
proceeds from this offering. Pending their use, we will invest the net proceeds 
in short-term, interest-bearing, investment-grade securities."
NCRIC GROUP INC,https://www.nasdaq.com/markets/ipos/company/ncric-group-inc-3139-4533,https://www.nasdaq.com/markets/ipos/company/ncric-group-inc-3139-4533,424B3,6/17/1999,https://www.nasdaq.com/markets/ipos/filing.ashx?filingid=199476,"NCRIC Group estimates that it will receive net proceeds from the subscription, 
community and syndicated community offerings of between approximately 
$8,520,000 and $11,813,000, which will be used as follows: 

. $5.1 million to repay indebtedness which NCRIC Group incurred in connection 
with the HealthCare Consulting acquisition. This includes repayment of bank 
debt of $2.2 million and $2.9 million that NCRIC Group borrowed from NCRIC, 
Inc. 

. a loan to the ESOP in the amount necessary to purchase 10% of the shares of 
common stock sold in the subscription, community and syndicated community 
offerings. The amount of the ESOP loan may range from $952,000 to $1,288,000. 
NCRIC Group anticipates that the ESOP loan will have a ten-year term with a 
floating interest rate equal to the prime rate as published in The Wall Street 
Journal from time to time. The ESOP loan will be repaid principally from NCRIC, 
Inc.'s contributions to the ESOP and dividends, if any, on unallocated shares. 
NCRIC Group will use the funds received from the ESOP for general corporate 
purposes. 

. a loan to the stock award plan in the amount necessary to purchase 5% of the 
shares of common stock sold in the subscription, community and syndicated 
community offerings. The amount of the stock plan loan may range from $476,000 
to $644,000. NCRIC Group anticipates that the stock plan loan will have a five-
year term with a floating interest rate equal to the prime rate as published in 
The Wall Street Journal from time to time. The stock plan loan will be repaid 
principally from NCRIC, Inc.'s contributions to the stock award plan. Upon 
receipt of funds from the stock award plan, NCRIC Group will use the funds for 
general corporate purposes. 

. NCRIC Group will retain the balance of the net proceeds for general corporate 
purposes, including the expansion and diversification of NCRIC's activities. 
Until used, the funds will be invested primarily in U.S. Government securities, 
federal agency securities and other interest-bearing securities. NCRIC Group 
also may use a portion of the net proceeds of the subscription, community and 
syndicated community offerings to fund the purchase of a maximum of 92,000 
shares of common stock, in the open market, for use in connection with the 
stock option plan. 

The amount of proceeds from the sale of common stock in the subscription, 
community and syndicated community offerings will depend upon the total number 
of shares actually sold, the relative percentages of common stock sold in the 
subscription, community and syndicated community offerings and the actual 
expenses of the offerings. As a result, the net proceeds from the sale of 
common stock cannot be determined until the subscription, community and 
syndicated community offerings are completed. Set forth below are the uses of 
the estimated net proceeds to NCRIC Group, assuming the sale of common stock at 
the minimum, midpoint and maximum. 

                                                     Minimum                        Midpoint                       Maximum
                                           --------------------------       --------------------------     -------------------------
                                                            Percentage                    Percentage                      Percentage
                                           Amount of           of           Amount of         of            Amount of         of
Use of Proceeds                            Proceeds          Proceeds       Proceeds      Proceeds          Proceeds       Proceeds
---------------                            ----------        ----------     ----------    ----------        ----------    ---------
Repayment of HealthCare
Consulting acquisition
indebtedness .......................       $ 5,100,000           59.86%    $ 5,100,000        50.16%       $ 5,100,000        43.18%


Loan to ESOP .......................           952,000           11.17       1,120,000        11.02          1,288,000        10.90

Loan to stock award plan ...........           476,000            5.59         560,000         5.51            644,000         5.45

Balance of proceeds ................         1,992,000           23.38       3,386,500        33.31          4,781,000        40.47
                                           -----------          ------     -----------       ------        -----------       ------

        Total ......................       $ 8,520,000          100.00%    $10,166,500       100.00%       $11,813,000       100.00%
                                           ===========          ======     ===========       ======        ===========       ======



 

With the exception of the HealthCare Consulting acquisition, the ESOP loan, the 
stock plan loan and the possible acquisition of common stock in connection with 
the stock option plan, NCRIC Group currently has no specific plans, 
arrangements or understandings regarding the use of the net proceeds from the 
subscription, community and syndicated community offerings. In the judgment of 
NCRIC Group's board of directors, it is not necessary to utilize any of the 
proceeds of the subscription, community and syndicated community offerings to 
improve the quality of NCRIC, Inc.'s medical professional liability insurance 
product, maintain its competitive pricing structure or ensure the stability and 
longevity of NCRIC, Inc."
